"Block Hash","Block Number","Pool","Provider","Pool Token Amount","Reserve Token Amount"
"0x9fadbcdb522ac7c2c6f71f93f290b0395a79e03b17b97a49cc6139035e46d6df",14819182,"BNT","0x2A25439dD2051565ceDc152BcF6cBf4416Be32C8","3931.591824684062921204","3933.797636680031744314"
"0x597785d86e5ec5f9600e2fbb54344cc2909f117be69081febd47b5f03a2eb66c",14819457,"ETH","0x3dD48AD861F0B77D1312F9C95A13e52871Ca95e0","100.483252968559802672","100.514607029713918477"
"0x20c4b161520afa3fb574be647e0522022a1d849965e94f9876ac53d5676f9f4e",14819560,"ETH","0xD19a40c9ad255ac0ea9F771f0D6f08D0A84F1554","3.449422716565461587","3.450499049263761371"
"0x60961c975433376941bb3b0c5a934b257a937682ecc72a31017a97fdc907dd95",14820185,"ETH","0x4615Ce08525Be07AC139EDBc5bE082e793c54D6f","28.145563775315902555","28.154346111692934852"
"0xb61d2b2beb24682bc3c85b426e574e224eaa98287a0ba65718809b7945340641",14821222,"BNT","0x4E1Ac756a9E6c9c4FAc289aC83b08DF201BC8c61","660.397442391506233172","660.771184300332709786"
"0x95710ac7c7d64be73fa58c49994c1ea40dc4e059d898d6851b74cda5ce54c234",14821485,"DAI","0x6dEF35ab671c2A6e26059858F11684bBb2dAE117","49986.187435083673511376","50010.059672068495176168"
"0xffa82fc80c286b2c62b49fb7dd57cc6bed70af0329afd8a3fe636107c833a322",14821795,"BNT","0xad9C22b131AAFBaef76f05Be5D3eD923c12A8526","511.453762243172875490","511.743438917935572064"
"0xb55a8a7b9097a54a8cdd49ddbf8cf08aca155eee56cb5d219897f33e2e76a221",14821860,"BNT","0x36b6857FC38690C786e01A2C2e76CF9e71d9aDAC","1708.635757900005581239","1709.603778877405574989"
"0x45529e2cb0052eb25016360e71ae3628a8053febdfbc344b1d4e007f3c7e1ff7",14821942,"LINK","0x0a00D785fB387DAa35509aF75DC8b8517B842a55","31760.327011073223111358","31778.616274876952061679"
"0xf9971edddc8090d22721e0ae4c55c4fa28051ae189fd3d53bd2cc62399fa9e6a",14822153,"ETH","0xb4D502361a3c6f823EEb9A99Af09E110382206ee","2.999324327087529444","3.000260214368188581"
"0xc8e172d38ae1c9aa2ddf32e4c9a8bdf6927c6d958c9224f1f076a9e74a50611d",14822242,"LINK","0x2789d5b0959a61d8AFcF260e9Da2885BcCF1F983","46751.679467395323631752","46778.601539033580289408"
"0xc72355acc572d2a31b7360ffe8d53dff4d10f1abeffac2b4e2d664ec8d52b7be",14822441,"BNT","0x90aBCf1598ed3077861bCFb3B11EFcd1D7277223","22577.443527322737563830","22590.289720746887831623"
"0x43204c1865b9bca6b386583a98a59ee4c8d36c754caf0655c4ef7aa0c08fdd15",14822484,"DAI","0x5dfeA61a04819171eA8D1A84ccd89CCAbA29a89C","350818.426706299099020047","350986.177644918603577154"
"0x37dd50d77159a0d624db41ee4461219afe1133e07258cea142a1d5882fd95a89",14822613,"BNT","0x4450CB6dE2FD1b9d8B2dF5Cea9C47F9F751BB90E","1489.939666180446124263","1490.791731802052699292"
"0xca01e62af3ee85e6759cbc030c3ee39dcc5c5a411676e1a196d3975c1c7e1d3a",14822875,"DAI","0x5e00D8535cBD6E03231065150205eab442D5AfD8","120709.514154420764562296","120767.233854294627750400"
"0xcb0c03d0bbb50cb8d631a62b9bf77f225935c58e87cb98b745f84f23871c6134",14822945,"BNT","0x66ccD7d371a048E31e395E0330332D5436c80df0","10993.705043037432652675","11000.000000000000000000"
"0xb250863c6a9f36ed57ef863913bb49c8378693d7b348da87f4cd483898abcaef",14823019,"LINK","0xf21068E8FbAB52C82F80D3b5116154282575a450","1322.057428711346311354","1322.844609021814998607"
"0x00dc220fa00ce72f09cda58de147adeed6d62d925a8aed98dfed21b5ab4a2aaa",14823550,"BNT","0x2B1a90F156A68290Df006EFF46edcE337Cc9aFFf","1240.185594778427386610","1240.895908355479052766"
"0x3bb8bc8e3a75ea7ab105b4287dc5b0063d678c2938e3b85a53c6ba9703315028",14823561,"LINK","0x2B1a90F156A68290Df006EFF46edcE337Cc9aFFf","235.104691774890944153","235.246576167324602437"
"0x58fbf8c64aae8e082ea25a606d99ec807ba1136b08e55ac118d2360085e91f51",14823814,"BNT","0xC26Bf4a9A3771158146FB0E74E7Fa0cBcdf70B4d","1604.345935764729943005","1605.265174908210867320"
"0x0a7dd0f82bbb7498d5c9f637f4f9ea7404b3e1c97fbadfd2f73b1799f45ec511",14823828,"BNT","0xB10ddc75aaB8C756299115B5D9aBb5b32432fa0E","3607.018168132352943841","3609.084874705716527284"
"0xa7159e0bf219c68826f910e11efc5069b2bc21affdf1a36584f4c68ae54e2f3e",14824017,"LINK","0xAD1819cc1a6DbCfE293B49E1930EC0f8C872a2cD","6004.427718296594681694","6008.060641696648253410"
"0x27755e19cde05c5f223cf1107886f1f34c905d0ce9bc8b47365ec29f46c4cf7e",14825123,"BNT","0x2d7EF1628662520F4ee68c5D2134b1F7Fb48fA9a","8246.455436931112905093","8251.190517979111350621"
"0x387e715b42d82e59459e5fd18e00bace9f6c870dee7faa975123a1d4f8323032",14825218,"BNT","0x4210Ebe4d47F7a183a8FeF5A7aa64f8eD918Df83","999777.931592997870892766","1000352.000000000000000000"
"0x49a520d4c477bc63910346691298b7380cc00239faf861e6009fade5f37a1e9a",14825260,"BNT","0xf99FA12AA5C86e4aFCA92b590D95021F1C78F53e","3358.890769580767391161","3360.819430948912448313"
"0x1eb9da89f989e349301f061c4750b8274d6bda5169b7560b8041910bd8cee011",14825684,"ETH","0xeEf37184494c81790C341FE6cD4Cdc47503F12E7","21.996333983167319988","22.003274923411986151"
"0x322d267244f907a3e4f0db6cbde348601cbdd22b4b23bcfea778e369f3ae50ac",14826771,"BNT","0x4BC214ec2dFc335af4e1ea348131190Aa9C4c461","1633.420255758171817584","1634.360030986468780532"
"0xdcf2fc0e0940bb4069973beda7d130e179a4f4b7e2547143f15da9d262f94cc6",14827043,"BNT","0xefb9ae9eCFc532E45558665876CF8040281Fd034","2022.371410263358913596","2023.534970358958768612"
"0x432218b687586b1f8537dea239e726f7e7992bc4bc761fa2c62affc2dd444828",14827118,"ETH","0x2980669629612629ea5a5BB651a9CA56Fb16c936","0.044988297143154665","0.045002634354243930"
"0x12cfd5d9b4bfbd5324646baac61df132fd097b8a9d1a30c2743da7f77656d9ba",14827143,"ETH","0x30a2837F3D319A3e1984DE5a32C0DF310e2496B7","0.005998648056171076","0.006000559750742619"
"0x8cba6eb4fdb9d54b4d1dc3ee9395a3e07693966ac2cf11612345075ef8515e45",14827501,"BNT","0xE603C11017EBCEfFaa32084f9BCAD508cbB0D133","6995.692131961931273294","6999.717160066083664982"
"0x65c154a420dd0c597de0bba78d38232ff7d9340b0ee50b8a6dc15a03a9e2ae29",14827922,"ETH","0x2290C35A7AD1364c80A36a443C673172f61F843f","0.499582178357488723","0.499741392014612925"
"0x7b2b0aa45aa322ed10f3ca9a5107f3c111d20a4030186790db79ca2929cd918a",14828176,"BNT","0x49055D03A7e15d8f12D5cbC3af7f71Da4F9057C0","1266.022285881359598487","1266.751474054111484566"
"0x00d817cd650a004ce33d54e4fef16ddaa5511af44c7ee0f72bb23cb1cf5f14d9",14828586,"BNT","0x51b37E0eB470F50fb8faA41bef86A129F879CA9c","72.620890441311800228","72.662759176821218686"
"0x86665af96a2b2039aa547cdc1064facfe946be1fce4213d562494efcb79a33f8",14828691,"BNT","0x705F8f0eaac561aaBb1D5D8F4D0dAb36d5A62e86","32126.702416330793174247","32145.224695499845612224"
"0xb677a5fb2f77a8daeb3a9ba7334101d9b0623b2f56b78ffdd6e53a2210110707",14828830,"LINK","0x78B02F9d7371Ed6eED10537B3cbD5CdF3C731Caa","25383.898505268339493442","25399.530209127357666423"
"0xf4a8932e369da39432e5a44bd330836f1e615f2d2c11ca7e6f77105f53e7d3ff",14828840,"BNT","0x78B02F9d7371Ed6eED10537B3cbD5CdF3C731Caa","13247.849811171438389525","13255.491099426127176493"
"0x505c16660a89bcafbb09e793ad7d7df517f43d4ed76b09d5348f27416ec2c4f2",14828880,"DAI","0x4cFf1aC7a2941FbfE6B85840569c6df62967d7D3","500045.803209665446995441","500292.447418769560234710"
"0x53382eeab156e5ed8bf3efee9b0dff27084ab1a9c491a8d41dbaf81370f20796",14828906,"ETH","0x4cFf1aC7a2941FbfE6B85840569c6df62967d7D3","299.950470381727087496","300.046233405245370896"
"0xb89c4d977bfeb675dc935342bd78db83b3d170a76b08fcf181951ad50bf514dc",14828949,"BNT","0x4cFf1aC7a2941FbfE6B85840569c6df62967d7D3","3034.920931787787660217","3036.671457797708400531"
"0xd6a218d297aa1f5fbd500fee3137f8380404f37d60449053614f1f751686a67a",14829364,"ETH","0xbDfA4f4492dD7b7Cf211209C4791AF8d52BF5c50","403.534480890444070136","403.663450056230968933"
"0xa036654d457058b83f62329308983b7664ebd74a2b23611041df7d706dcd1c52",14829523,"BNT","0x68a3896F0600b22401CE16C8a42621e3abE2Aa56","23601.999024805944992320","23615.616451632100568407"
"0xcfb9a885aed1c2f582a5a12acb3766741f6f6ca0f3512a970e2c42d88c2b8ca8",14829696,"LINK","0xDC50E6BAeFdBF8ba0F2Ebf50Fe67869CbdC03C28","49.997836472360153791","50.029020044317280410"
"0xf82a3a832c6de94b85d67bcb27acbbeed89eabe4564f442917cc975b8464c80d",14830324,"BNT","0x4e600d0A9d98B431BC973c0Ea1f4eeBa9d08Bb7E","2999.900164279539289277","3001.637471711197500752"
"0xc378a83db43aba1e843e6bc7c0aeb7dccf2a85201853cbf4a3ae523c2c4ee56a",14830463,"DAI","0xd1aDb83CD6390c6bBd619Fdd79fC37F9f58f1a4C","301523.297988408064608413","301672.472185798064469418"
"0x91ef980a23c1e9e62d52fed5ccf3eaadb92a401e0810bf24f4560ba8b7d0bc27",14830730,"BNT","0x84E39518b9a8b298709604E8FD5525307d53a710","8515.067759878108894191","8520.000000000000000000"
"0x54f716868741d192c68f3a127a3341eeddc8cc48bfdb657685a4e82ac5562372",14830833,"LINK","0x6430Fa4B99F8Ba2401151C4cE43ea96dA20B835f","112.376259545449025136","112.447322479065602071"
"0x12ab4795d4da0f9e1dcc23cdbfe9095e027ff72386a945b34bb7dabbbb62bf4e",14830942,"BNT","0x15a634aCbe97F230b15F0EeD99299B244D72767D","2907.291493246232469516","2908.975503303860835177"
"0xf046cda017f0ff950ce9e6fda92b744293cbe68127a80b0e4e4d00c4a6116be3",14831542,"LINK","0x4589eb3b9D10eC32EB0255C2ef88a7C90e04ea17","1014.391485453884839830","1015.033399751934832153"
"0xc0478e7676eb29fb05b4f84d92ad047a6aa1ba04b355d55d902829c7cd656628",14831751,"ETH","0x5Bf60E6Ff1026FC7f0B23a7978ED930102D81FC0","3.248986210046856646","3.250028936085092266"
"0x3fc8e6fdfe82e27096a03502aba8f7390fadbed346449f59f86d5399eaae35a5",14832176,"BNT","0x4aB40De95Cd97Dd33437dC418DFdcD669cbBe9dB","3525.070968793391715726","3527.119248525563256411"
"0xf4d94c11b01f78450662612c48eee03fff04c3b5ba970a9ea3f15866a8dcbcff",14832246,"DAI","0x793d6260fA382A26aC6Ab5fb6f9AA96F1F95b23B","59978.421299797979476578","60008.435136613304977387"
"0x4450bc130022013db3dcffcf0102973cba59f8036f3001b3163a373f477b994f",14832255,"ETH","0xAf3c122Cd103Bc40a3482d9848a1bF541DfeCe91","1.035952271191313148","1.036284853030513232"
"0x7c84c196c13fc7cffddfd146e7b9adee4e6d57a0d2df282356d00bb3d8ca6f00",14832506,"BNT","0xE5b37CC86d2cf3555b8E187b1291494b50A44FB2","33340.663786553103164452","33360.044867695635644527"
"0xc6fd1a846fee80b0f838ddc779b59187148a628c397e4f2e80ab719d1bbbfc1e",14832667,"BNT","0x82a376358F29B18018A9c18A76cF64257863B375","1503.466328931077147680","1504.340300820258035674"
"0x89142fddea54161a1cf13e659cff6143d0966c3bd4e0f5af4a77444502d53383",14832678,"LINK","0xb344Ac78cd13bCa5ee80eB306DA876FA593B68b4","760.079451672280948011","760.560435468654321586"
"0xa1d88c511827182cfa9f4bc678f78c4e8d97c81ff0961b9fee161a285210b66b",14832728,"BNT","0x4210Ebe4d47F7a183a8FeF5A7aa64f8eD918Df83","1998859.615191364089353277","2000022.000000000000000000"
"0x0e180016ba2fa39d2e1bc48b27e05b80c4cf3fe9b053516d6098ad363d7bdadd",14832842,"BNT","0xf6DbB511E384e6C1073d67c9B1AA6D222F616bc5","722.161389380639379904","722.581749060502576294"
"0x4c4815cb4f96d6050f094c21ff78d0b7aebd59bee5fa5e9940e19719960428ba",14833129,"BNT","0xD5B0f88D6AE3475C8665345b9269218fAc8c818f","542.943938258470022036","543.260165310782822629"
"0xf1393fe1f8c585fb40e527739e69a8612c78bb761a5379a9477d4e4e34da0761",14833432,"BNT","0x0f769e9fE7430B04d2173Ba65E093917475852b5","25132.711308115638302617","25147.352273423394498309"
"0xfe7ebb4f1325f6f4df974e18f369569049cfe963b8cd7db4a52247fcbeeb3d06",14833788,"BNT","0x788550D00579F66c06ce209D14056C8F2c0A8188","49464.930299043956847818","49493.745905907074072736"
"0x56968c17e275546091cbe6773a2bbf9ec64596cffd4c30f06ad49678fc5b55ef",14834088,"LINK","0x1dedDB37b8120C02c7D2c3dC5e4B8C587365c9F9","301.133607460233127586","301.324166993730794314"
"0x7cbbc7b2729427235cb85b00e7e27fcabcd42eb3e175646ee203811d473936c5",14834135,"BNT","0x52C9D6a4f4267773890066f2b64f91757741456d","381.151273427748595192","381.373311651275269816"
"0x4730b03040bae02d32ce9cac6c276015bcc04c547861ba7deb0b42d1104d8c62",14834335,"BNT","0x65fdC67F2dFC78bEa7E942A2ab9A9580dbC6E236","8692.983843044187908970","8698.047907693106108589"
"0xb4e4bac9fbd8091c8b5a3fe0d07354310fa082a0ce87be13afec39cd398fb922",14834541,"BNT","0x9238eCCf6655eCD14426d2c47042B24AB3AE017c","3582.998561807098566167","3585.089086203740746998"
"0xbe19cc383f22de1d9676876f69ea4a1275bee602307e557629309967aac5a0b8",14834632,"BNT","0x473Ec14ecdD8DB873bBF694c4Cb2924E5cc9D2B4","999.416883556760972425","1000.000000000000000000"
"0xb4a2145f23ed000b51dc7d5503825cd93d00e49b575d8593a5ad9b623e9b3746",14834747,"BNT","0xa08D4Ca03aa7E83785D6Eaf386F0b2ddBefcB482","431.196971691557618498","431.448556439229074604"
"0x929d78ba68e3fd3039b7e09de0cb546bda9e08274139132c2c209650b0c2cd0c",14834795,"BNT","0xfe9F0260a187A4D5D7FFe1ccDccb0F29B71FfeCF","17317.499133669254162481","17327.603143984431756149"
"0xdfd4316c194549ddb72a3473edecfaaa3dc5ec9829f94021d083487e8d2dcaf4",14835056,"LINK","0x7a2d3F6ebB52b161DeA987576e20DdAd1aFb3Fe5","500.554968260633871877","500.871723079354270312"
"0xbf2fbd956a8cd05ff0aeb29ca63706ae5816e240b3efea362655c5d186963f63",14835068,"BNT","0x7a2d3F6ebB52b161DeA987576e20DdAd1aFb3Fe5","409.472863698163007029","409.712259806014485663"
"0x225a9685ac1abe02450fe7fa3d81d264a2125ad7dfadcddaa7671d0aa3324140",14835347,"BNT","0x2c9bf6F31f79c1102c746AcE184596898c364229","8994.740171771300837263","9000.000000000000000000"
"0x5c9716e5d10da451e06e51e33ac6866ebfe17d1a2dca50025b8240a59b4ba801",14835390,"ETH","0xa923595b8cbe27ADE4EB4ABAD1d869DAcbd47Ca5","29.994242862965254795","30.003989574012316321"
"0x210f6a3797eb16e956cde9db7f0acc49a99a5c5a904ae204959d7bd632837a59",14835527,"BNT","0x35108b12913937B886636552aD036221BE3B12C2","2785.135698954585715868","2786.764705882352941176"
"0x63a982105988a5d0a2f66180deb6f656c324b4a73c9d6ef84b0f099a96436701",14835979,"BNT","0x4bb180666349Ce7073B4789b13f3723b0868A502","10544.341856331262805407","10550.509170167768850635"
"0xd45f40b54df69bc5e4f0816325b74992d24119bdae6d0b71a422fd9e810d7682",14836012,"LINK","0x4bb180666349Ce7073B4789b13f3723b0868A502","5102.956531538224050106","5106.185719486756862515"
"0xd1a747a0577789b9d41f1fc5a2bc503a01b4d45f25ffe6913b76f99f365bcf33",14836203,"BNT","0x2Fa75034d31Bb94449f58674805794639eB28251","11515.929026596283502360","11522.711950404433177479"
"0x33274179cb2b4f094a7b9f6a92fa503996f351d7fc3fa1c99ea8cad2ddaf70b3",14836243,"LINK","0x2Fa75034d31Bb94449f58674805794639eB28251","1888.473214258302606860","1889.668253821528456229"
"0x4e2502cf9904d71be73798bb082c58b7478f509cff931104a9d37d12ca61f440",14836281,"ETH","0xc00d8dAC46b1F8bcEae2477591822B4E5B0a7C6b","69.986468932378781302","70.009435585457583699"
"0x77693da6cbe40bbc8010b7f8e801517d4cea8bfe65e637c9b951e5ff576999e5",14837111,"BNT","0x1dDe7b19fa3150a06e3307341E9b8cC5E95122D4","9205.649700603600324216","9211.087214664042818205"
"0xd8461693d1c2a522eb1c1af0fc990774865c976ca357f8b0d516d5b0e2750409",14837237,"LINK","0x9214d183c400252a3EbFD7aECf554bF9A992E7b1","5676.595924574297166365","5680.188115696254500266"
"0x2ead133d5edbc566be8929fa08bd72d7faf440525777a259f861a5173540c78d",14837360,"BNT","0xFfb73552c14752570A8609449887Aa60c30AE7f6","614.636951527084840164","615.000000000000000000"
"0x15998edc3f0588678e50ce4f97fc76ae7aa4044fd6e857a82ddcdff15561d756",14837431,"BNT","0xAB0705bd932A3517Cb461e39159110834434583E","10393.936967179724878197","10400.076368551763510358"
"0x233060bd2bd0a4af4a045972bc34769bc491cadd3f40ef4fef393569365c6919",14837515,"ETH","0x87948005F2E5fC6F9AeB833C252BEC07AcEA29c8","0.869828760192083699","0.870115034852345415"
"0x2f4e9629c7ea689b6d5bc6ecbf9db6e5c9f1860039260b7e485b777f04619b8e",14837895,"LINK","0x504C3Fd936e8e72fb864fA0B33d93Db77B95C492","302.527413562581188327","302.718855106701613999"
"0xb113548d4e698f3a2574c4bf5eaac92b7db4513d3b151e350b1796b4796f1036",14838359,"BNT","0xc0719b1040f7f8e904A6509F99335656C1d881eD","13442.129334361657179414","13450.097247265717878811"
"0xc0d7ace6de5c22e7ccbb755808e2f585e5270c1d9a0a033e49e86a5d2fe2de63",14838418,"LINK","0x60EAE71578cA395cf6F351077A410d6d6267cf95","12512.400927480718962558","12520.372611588627004926"
"0x7eb175db5eac35656aecede56c02f1dd26f9ca58d8b3cbd593f42e756f0c5048",14838431,"BNT","0x6b549afe1A4e909b7BcE400Dae993698BEc86501","2493.464998920227433939","2494.943017130477280517"
"0xb47208fbb69c63fdd57d733d6055cb417df23cb670c5150885cc331acb409599",14838444,"ETH","0x6b549afe1A4e909b7BcE400Dae993698BEc86501","2.299284839169221905","2.300041958815184798"
"0xba6366b975725b240821d2191186f5f3a19fb364a38b5a79568c397818b3a7ad",14838829,"LINK","0xb463A146B21BAA0ae3C835733Ecf8492695F04BA","5042.180004722602874162","5045.406723922278095331"
"0xf43eac3166a1b9580c8fb39e92fe005eee25966c25d476f667379b71861e7160",14838851,"LINK","0xB4F337e2d55dd3Af79F3F53a3002Ae22E272E322","396.107508504908881799","396.360995627865854067"
"0x0f2693a8786119358ffc622be581947f7bbec9f6ab19d980c1fcf63b6fc2f04c",14838857,"BNT","0xc00d8dAC46b1F8bcEae2477591822B4E5B0a7C6b","137.299208917193779904","137.380734002897127291"
"0x3dc1c144f736ea14bbd331f73c663169f80ed750d9d3531d3e75fb5df27d188f",14839299,"BNT","0xf6DbB511E384e6C1073d67c9B1AA6D222F616bc5","22685.033411708247762242","22698.519272049718650032"
"0xa47b84197381bd264cb4fd481b5ab243409d639da27eeeb07afaa1e982776043",14839497,"ETH","0xA24E0cf0367aCD9D01Ce08968F7C0070a5dD3d30","3.999098704114049614","4.000417460610206513"
"0x7c8f9540f2f1571c24a89047a4e90ed2a0b5eca57320edefc0f79d937dc0686b",14839589,"LINK","0xE54e255426F36De15f3A726A3967b5A3D9450Ec2","1501.296884867527741113","1502.260454939446577109"
"0x6f947de60d028ac98500669674629297a8782e4ea4ac001bfd4a1fbd53726772",14839633,"BNT","0xbB837d7ff490E642Bc952D32c342C54fc3ecaa3F","3876.154535823817515460","3878.460575989065701351"
"0xda49dd018227393c2c823c2b7f47a2e487bce69809669ee75e0093e962dda5f1",14839887,"BNT","0x16a718e1E4ea6211F884E0aa7fD430f9752f1eA1","67794.427028798727790446","67835.431496842604836192"
"0xae62791585542416d645602c00c76d89209870324fbe578943185f10e55cedb2",14840423,"ETH","0x3f6dc7679715540A95d3d707D46B70bBa21504a4","6.011615016313665090","6.013694389124762255"
"0xa8e2c0b9adc4bc9a0d50d25892cfa39ea15bc50289464b6a658ac201466e4be4",14840470,"LINK","0x894E012E4af90B7203b2f9505983eBc3605F9103","205.001213859615840261","205.135407663347432005"
"0x200ab3bebcfb8bf58e1b1f51c5d62919ec92a4d8282bd1a52120bd9c97444248",14840478,"BNT","0x894E012E4af90B7203b2f9505983eBc3605F9103","2849.701814553444122985","2851.426768255057913929"
"0x9a174525e83ededb9956a9f96b8df808299ba1d11c09d9d33bb58381a669abce",14840634,"LINK","0xB0Bcd27acb5e7eEadB701d4443cC7edc635e2994","23277.956435488087037065","23293.211181235325412538"
"0x16d8ed31b8fbf545f075afa436e43b11a2b4516b7a4872b88c6338801fd89cc4",14840818,"BNT","0xc88f2ca27eBE6fEA12c89Dd8E1264CD6394dF9EF","4041.647562765121990797","4044.096845448342369683"
"0x3042777ea7ec64406eac70c3fc710e4c5837681998a23d8b0ef6e0175e1c6dd6",14840904,"BNT","0xB19f6698d63D51Cfa0D6eb4490ca83Fcd640F462","500.502815741390242931","500.806258950266640619"
"0x624715f3f4d5d7c1de2640d374343106c68519e4c5795b1760e94479e1fccd51",14841377,"BNT","0x83f564d180B58Ad9A02A449105568189eE7DE8CB","254.121114064791659442","254.275668412492824809"
"0xa9f58ec5271be763091fb06fb5f90002cfafdd0d4564da7b4936c8b9568f1eaf",14841667,"BNT","0xc5750AebdEb9bF51678C5faad4d337875055C5A5","2646.515046012199662738","2648.128820686300393168"
"0xd8f5b74e2eb3bcbc72ab45473d973e77b933eb1be89a386cbcbb159fde28591c",14842073,"LINK","0x8f809aFF317Eea316d6138eF82cF9B947a903802","3965.362516123953660868","3967.961137577118692223"
"0xba4e3cd612c764745f76b79fad18bc9e66b61170f9dde3bc7bc8a5a7c571bc64",14842611,"BNT","0x985825c8252A3dA1F614c465Ba21B853502a8F49","248.627463074691943938","248.779470884024896407"
"0x9b01ce37b6fed23d1aaf831982de7ab4f88ca49b2913dbc6e95d6f5b1b16ea42",14842802,"BNT","0x5972A242B1852b5a76eF78Fc925dbc66fb836E95","272.651347513026951881","272.818043233341171304"
"0xc52f47e072633ea99b8a0c66eb041c63d0c6999b0a0d9b554960b7c1fb783add",14843333,"ETH","0xE0B7d39Dd882Fc79C737b30277496bf340a19081","1.000192772958111657","1.000539065695665962"
"0xfad949a6e383fba3a6c524209a92859b7e5449bdfd9649a54c2a36a57d408836",14843463,"ETH","0x0E3A9F6f271446571b5C2c9C07C62626bc259764","1.699672599102716751","1.700261069938742249"
"0xe71116b76222f0156572525b480a7950f88faa2c15cbcf692092d353bd419858",14843958,"BNT","0x9B63e13C202e203F5032d5e70bd389988606E95e","1071.525594511366595274","1072.181890621110037606"
"0xd7491153ab7185c882600fb3b98c6ad422b6e4042acb0be0b3e5e5e3de8919c4",14844542,"ETH","0x844e5a0232d81B9feE142683c25903C053A3527c","0.399909870411404962","0.400048329604016577"
"0x701f7ee7be5fca5baf0bdf9b8e6d9893594c04c0079db14455c35718b54d3c8c",14844886,"BNT","0x87cF567d6F968520ba17dBaE6bf36EdE4373da97","6004.674829935326442523","6008.357624905455929339"
"0xc8198ca53a29487ee3e0c1688274ffb585e22ced0904b05c23981cb6d0ebe02b",14845172,"ETH","0x3B6543ebe26824Bd8156A103063F56cE50F88080","2799.030902741935531403","2800.000000000000000000"
"0xca871169540d8a6f74f0210b21fe3a6b6d6e850de1abaf68b0931d837176e43a",14845322,"BNT","0x16a8FA2f650a101c4300b7732deaE6Fc9ebB8e75","7153.479401844247703447","7157.866783127360519898"
"0x7e9f26e50819a1a582ef7a513612247a5b1ecc2c2d9b4fdcc8603752418b32be",14845582,"ETH","0xa02aA4607E9A55c76E468944e49A8D3453A90Fa2","2.999324028085537211","3.000362472030124326"
"0xd85c52dc197c9ceb2f9ac62e83ca330a958f8f038b91f2a24b4f284eea910996",14846060,"BNT","0x6398D63AF7AdF801F0891AA335Bd0cd1588a54d2","19516.093180858656916070","19528.083144654027662898"
"0xbda94c2969120271118eb389702c51d472a3346475f45c53b22276df14c78f6b",14846565,"LINK","0xD5A49097C6E0c75F0Cc1d0A8194Dc8338f5D75e5","181.772309273762783906","181.891430141161275117"
"0x29fd0a030c540568c2ae76b2fb87b9858f46c8904f3b9e5baf2bfe47396770a9",14847058,"BNT","0x5f319faA141863033b38647C88C266b86f7DbF32","27924.485975951993997976","27942.000000000000000000"
"0x608650ad5556fa3b514188f147514fff1a979f0c038486c2a8c8fbdc51c3cec0",14847250,"ETH","0x614387Bec1a22d428A496782C54d2FC51fc4711C","9.998474603380757378","10.001971240106200816"
"0x46c9cf72bea94a79c629953f6e20a29944b75b17122bda4a38165059837d3ee9",14847365,"ETH","0x0a00D785fB387DAa35509aF75DC8b8517B842a55","26.995074678871048184","27.004515315895451111"
"0x3ee8cde274ed28f4402bf5d089f62ff0fe077c08073a69237b78602219acfe32",14847673,"ETH","0x65BdEf0e45b652E86973c3408c7cd24dDa9D844D","200.429906250815817638","200.500000000000000000"
"0xe7e3fb7f459e523041d4683ddef30e6bb33a162dfd27bc8cb4ee7b11be766a3d",14847976,"BNT","0x9b8308BBc03633ec860DB0c283ba0B60F8Adf7cF","468.873178839719637171","469.169977723698511302"
"0xc58320b98b17ec9058750977dc5e74d863e9684d3766fc2e4edac9245189f6eb",14847990,"LINK","0x9b8308BBc03633ec860DB0c283ba0B60F8Adf7cF","1069.403966503099819860","1070.104829900172332309"
"0x6de8c54965058b8de7d15e168143abb73e750502d04718978e23df0e826df815",14848542,"DAI","0x0d1F2c041b7f9702903B89057c1f57f1F01a79aF","2049.525958553497013283","2050.627069097975466075"
"0xc58073d2639d4146f2018c70af53cabd93ceb3eaaecabede07682f459955db5a",14849018,"BNT","0xA6698106F9AF61d624bEE0796c0545fC520EEfCf","10495.260685153555233251","10501.981831514037372631"
"0x5d5f911b9118a1eeb8532bccaef56429d8b047bee36c0ebb4477641cd4470961",14849112,"LINK","0xbe75707B1EDE42072E9cA97c32DbBb0094cE6818","25079.339357109523263337","25095.802382897632786143"
"0x64510b96542c84d8f68c4fdc2cd6b125131e8d3caf20c38eec93c8c0141515f8",14850437,"LINK","0x8360c795F4B343C75912920E12C71487B0bc3CA7","20162.196497820776698085","20175.435971940929218602"
"0xb8ee1cb1f9ba21a9a1fbd97060e58ae5f6ba3699f9547e92100ac818fccfd8f7",14850445,"ETH","0xEeCff5c426b05C8F4302886b428a978656E5b86d","134.968976749678566120","135.016891100253819301"
"0x1c49c3a39cf611e239ceb00ff5532b89a73077dc6b89e4ed07f070caabf3dcad",14850795,"DAI","0x5Df7DF919Eb3C55a8E0619A4fA97b01De0D6A163","227.595670423255222224","227.718859003693895570"
"0x67e137c7e2f812a80ab2caee9ec4377944ba3ba7fb7ae771353e77d6f270a74e",14852655,"LINK","0x5CDFC1a4736820565f794e7D74195059818724D4","1418.772577289205315136","1419.710770737931041756"
"0x67e137c7e2f812a80ab2caee9ec4377944ba3ba7fb7ae771353e77d6f270a74e",14852655,"ETH","0x056590F16D5b314a132BbCFb1283fEc5D5C6E670","0.999841938954164133","1.000198441432993237"
