"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.063437,"-","-","-"
"GTC","14587.7475817054","14749.9712597099","14748.3783495132","20721.1664419657","4035.27475495709","-","-","14749.9712597099","14587.7475817054","-","0.98900","-162.223678004416",2.71,"-439.63","-","-"
"1INCH","2000.89666997739","1970.73765113616","1970.73765113616","-","-","-","-","1970.73765113616","1970.73765113616","-","1.00000","-",0.727777,"-","30.1590188412283","21.95"
"RLC","73761.55242134","79815.240203231","79814.415314911","20005.462036805","10415.9477757","15294.710182425","15294.710182425","79815.240203231","73761.55242134","-","0.92415","-6053.687781891",0.988458,"-5983.82","-","-"
"TEMP","369016.734706737","479194.053940929","478917.81154993","39421.1094401512","369016.734706737","-","-","479194.053940929","369016.734706737","-","0.77008","-110177.319234192",0.055806,"-6148.56","-","-"
"REN","349499.92868461","401301.233174479","400756.869520587","107444.436200829","349499.92868461","5292.02535273668","5295.88906476736","401301.233174479","349499.92868461","-","0.87092","-51801.3044898686",0.162017,"-8392.69","-","-"
"COMP","38.4223741583271","37.1586757650452","37.1586757650452","-","-","-","-","37.1586757650452","37.1586757650452","-","1.00000","-",58.32,"-","1.26369839328185","73.70"
"SFI","41.7436622501923","41.9911833646989","41.9911833646989","-","-","-","-","41.9911833646989","41.7436622501923","-","0.99411","-0.247521114506582",54.61,"-13.52","-","-"
"UNI","3954.04666494314","9488.39610662769","9481.51481020004","56601.3848824898","3954.04666494314","3401.058761953","3402.14394860824","9488.39610662769","3954.04666494314","-","0.41672","-5534.34944168454",7.54,"-41728.99","-","-"
"ZCN","319760.217092872","894897.422466341","893527.490003532","127576.730556919","319760.217092871","18477.4286944479","18487.9790377409","894897.422466341","319760.217092872","-","0.35731","-575137.205373469",0.210556,"-121098.59","-","-"
"GRT","132070.441572584","134204.990039005","134195.488664344","27920.1941687233","132070.441572584","13822.5594386915","13822.5594386915","134204.990039005","132070.441572584","-","0.98409","-2134.54846642087",0.111682,"-238.39","-","-"
"renBTC","0.43347824","0.43348118","0.43348118","-","-","0.01780006","0.01780006","0.43348118","0.43347824","-","0.99999","-0.00000294",22086,"-0.06","-","-"
"RARI","7501.06077569094","7545.31947609552","7541.72005842373","20234.1630769695","3899.28860738593","-","-","7545.31947609552","7501.06077569094","-","0.99413","-44.258700404578",2.7,"-119.50","-","-"
"INST","39727.1385504653","69184.7802411327","69183.7243961842","21382.5499143163","10904.060724552","-","-","69184.7802411327","39727.1385504653","-","0.57422","-29457.6416906674",0.929461,"-27379.73","-","-"
"ARCONA","382934.086768838","447981.838335845","441315.243226275","65922.9817932136","382934.086768838","-","-","447981.838335845","382934.086768838","-","0.85480","-65047.7515670064",0.094374,"-6138.82","-","-"
"eRSDL","631300.748076476","628131.545551965","628131.545551965","-","-","240362.86038046","240362.86038046","628131.545551965","628131.545551965","-","1.00000","-",0.00821033,"-","3169.20252451156","26.02"
"PLR","-","-","-","-","-","-","-","-","-","-","-","-",0.00531564,"-","-","-"
"LRC","2303.75094225714","2230.30386232754","2230.30386232754","-","-","-","-","2230.30386232754","2230.30386232754","-","1.00000","-",0.447879,"-","73.4470799295996","32.90"
"KTN","-","-","-","-","-","-","-","-","-","-","-","-",0.640238,"-","-","-"
"DDX","12702.2417153033","13738.4544555949","13629.4220349483","21874.8509289136","12702.2417153033","-","-","13738.4544555949","12702.2417153033","-","0.92458","-1036.21274029161",0.859955,"-891.10","-","-"
"MLN","31.6194314663431","36.6219315209515","36.6219315209515","-","-","-","-","36.6219315209515","31.6194314663431","-","0.86340","-5.00250005460844",26.13,"-130.72","-","-"
"IDLE","-","-","-","-","-","-","-","-","-","-","-","-",0.272387,"-","-","-"
"SATA","554066.446319107","597260.019031141","597029.122037659","42287.7427768571","554066.446319107","-","-","597260.019031141","554066.446319107","-","0.92768","-43193.5727120348",0.04028979,"-1740.26","-","-"
"USDT","1724414.749994","2893622.563474","2893617.277247","73997.129631943","38285.157057","2345275.298919","2345275.298919","2893622.563474","1724414.749994","-","0.59594","-1169207.81348",0.998591,"-1167560.40","-","-"
"OCEAN","592965.089824326","592735.487336422","592722.422978454","159865.013812017","447859.72793276","16702.6611031078","16702.6611031078","592735.487336422","592735.487336422","-","1.00000","-",0.191516,"-","229.602487904216","43.97"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16564.3628184903","16564.3628184903","-","1.00000","-1.10000000000000e-17",0.02126055,"-0.00","-","-"
"NDX","390.610678740748","390.689347845296","390.689347845296","-","-","113.751340014564","113.751340014564","390.689347845296","390.610678740748","-","0.99980","-0.0786691045484267",0.402927,"-0.03","-","-"
"FXS","1.21200066144538","-","-","-","-","-","-","-","-","-","-","-",6,"-","-","-"
"SHIBGF","49801157175037.9","52069328965774.5","52027663462186.3","37079.7673007365","21423729829414.","-","-","52069328965774.5","52069328965774.5","-","1.00000","-",9.06546e-10,"-","-","-"
"DATA","96794.0692356212","113309.551033847","113309.551033847","-","-","-","-","113309.551033847","96794.0692356212","-","0.85424","-16515.4817982259",0.03467942,"-572.75","-","-"
"WXT","23638.6074339439","96697.928676","96697.928676","-","-","-","-","96697.928676","23638.6074339439","-","0.24446","-73059.3212420561",0.0075544,"-551.92","-","-"
"APW","4344.05564624151","4310.77116437147","4310.77116437147","-","-","-","-","4310.77116437147","4310.77116437147","-","1.00000","-",0.194021,"-","33.2844818700377","6.46"
"rETH","0.000276698179471489","-","-","-","-","-","-","-","-","-","-","-",1560.22,"-","-","-"
"RPL","4490.64488943051","7635.7280735275","7630.91968208498","69200.7435040177","2023.74956494874","2190.80001324968","2191.71118469386","7635.7280735275","4490.64488943051","-","0.58811","-3145.08318409699",17.96,"-56485.69","-","-"
"wstETH","17.0930962885963","17.8593278912474","17.8582334485353","22196.9461732584","7.11301920492212","-","-","17.8593278912474","17.0930962885963","-","0.95710","-0.766231602651075",1621.5,"-1242.44","-","-"
"xSUSHI","-","-","-","-","-","-","-","-","-","-","-","-",1.91,"-","-","-"
"FARM","41.7536744414928","41.7538412492737","41.7538412492737","-","-","-","-","41.7538412492737","41.7536744414928","-","1.00000","-0.000166807780835439",46.63,"-0.01","-","-"
"DYDX","100.451649823992","100.475164680129","100.475164680129","-","-","-","-","100.475164680129","100.451649823992","-","0.99977","-0.023514856137815",2.04,"-0.05","-","-"
