"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"MTA","503.943470259206","503.952129809124","503.952129809124","-","-","-","-","503.952129809124","503.943470259206","-","0.99998","-0.00865954991816433",0.122884,"-0.00","-","-"
"INDEX","8960.11986961068","10592.5164604615","10462.5071232612","62234.6904857661","8960.11986961068","-","-","10592.5164604615","8960.11986961068","-","0.84589","-1632.39659085085",3.08,"-5027.78","-","-"
"YFI","6.57876495681723","6.56417309933958","6.56417309933958","20000.","1.54012229236464","5.25634329372436","5.25634329372436","6.56417309933958","6.56417309933958","-","1.00000","-",5727.27,"-","0.014591857477645","83.57"
"AMP","29311459.6161864","49465133.030754","49340596.7300351","571469.71804976","29311459.6161864","46719821.7207639","46832495.057497","49465133.030754","29311459.6161864","-","0.59257","-20153673.4145676",0.00882991,"-177955.12","-","-"
"MATIC","207323.728648187","762173.311491998","761395.989705719","287220.422138963","206263.236411972","94144.1673461929","94177.2072966174","762173.311491998","207323.728648187","-","0.27202","-554849.582843811",0.622272,"-345267.36","-","-"
"ANKR","533767.807126143","533821.375968213","533821.375968213","20000.","340886.867840276","-","-","533821.375968213","533767.807126143","-","0.99990","-53.5688420698447",0.02614544,"-1.40","-","-"
"ROOK","117.089075143553","117.093834900634","117.093834900634","-","-","27.1053559953289","27.1053559953289","117.093834900634","117.089075143553","-","0.99996","-0.00475975708105845",26.75,"-0.13","-","-"
"RAIL","28982.2306360731","39573.5527049613","39573.5527049613","20000.","11290.7608695652","39573.5527049613","39573.5527049613","39573.5527049613","28982.2306360731","-","0.73236","-10591.3220688882",0.78029,"-8264.30","-","-"
"AAVE","659.416139457158","789.735792724506","789.160488749939","116132.92069125","659.416139457158","46.2060622589788","46.2219151165622","789.735792724506","659.416139457158","-","0.83498","-130.319653267349",78.51,"-10231.40","-","-"
"MPH","16307.4838691674","18209.7313756937","18202.9017264821","85009.5253259606","16307.4838691674","3053.21571335118","3053.92916719259","18209.7313756937","16307.4838691674","-","0.89554","-1902.24750652628",2.4,"-4565.39","-","-"
"MKR","40.7197568956034","114.568850060924","114.436458841874","76321.3031030533","40.7197568956034","31.1676227711645","31.1991052486772","114.568850060924","40.7197568956034","-","0.35542","-73.8490931653209",828.93,"-61215.73","-","-"
"DIP","1422980.60493839","2185041.94708687","2183309.93017342","67368.5015944475","1422980.60493839","397466.748241726","397707.437028928","2185041.94708687","1422980.60493839","-","0.65124","-762061.342148481",0.02104539,"-16037.88","-","-"
"MANA","220562.279159265","374992.884947229","374976.112144323","387388.862058197","217908.416925817","190255.057865449","190258.935433276","374992.884947229","220562.279159265","-","0.58818","-154430.605787964",0.793485,"-122538.37","-","-"
"QNT","1476.89950603472","3833.00536594491","3829.07717366964","287560.41998346","1476.89950603472","1097.2938531376","1097.60310888513","3833.00536594491","1476.89950603472","-","0.38531","-2356.10585991019",86.52,"-203850.28","-","-"
"NMR","251.329090818462","251.294884809284","251.294884809284","-","-","-","-","251.294884809284","251.294884809284","-","1.00000","-",14.23,"-","0.0342060091783252","0.49"
"SNX","38946.4971884548","45370.3172553118","44965.8663988503","227406.65915414","38660.3565085443","827.590218687994","832.7890221976","45372.3404722404","38660.3565085443","-","0.85207","-6711.9839636961",2.66,"-17853.88","-","-"
"LPL","58607.12474157","83076.4177325397","81942.6259976872","360986.327528463","58607.12474157","13211.5312189846","13247.2822515395","83076.4177325397","58607.12474157","-","0.70546","-24469.2929909697",2.81,"-68758.71","-","-"
"PSP","63169.6503469291","63161.5619400268","63161.5619400268","-","-","-","-","63161.5619400268","63161.5619400268","-","1.00000","-",0.02410575,"-","8.08840690228178","0.19"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.03911827,"-","-","-"
"GTC","14730.9916946729","14748.3783495132","14748.3783495132","20000.","4178.51886792453","-","-","14748.3783495132","14730.9916946729","-","0.99882","-17.3866548403282",2.15,"-37.38","-","-"
"1INCH","3942.26253588739","3912.10351704616","3912.10351704616","-","-","-","-","3912.10351704616","3912.10351704616","-","1.00000","-",0.573452,"-","30.1590188412283","17.29"
"RLC","73762.702003635","79814.415314911","79814.415314911","20000.","10417.097357995","15294.710182425","15294.710182425","79814.415314911","73762.702003635","-","0.92418","-6051.713311276",0.854718,"-5172.51","-","-"
"TEMP","406361.788169745","479141.66609038","478917.81154993","35793.3271976375","406361.788169745","-","-","479141.66609038","406361.788169745","-","0.84810","-72779.8779206349",0.0405364,"-2950.23","-","-"
"REN","357139.457443616","394346.842351762","393870.08670731","101086.573110017","357139.457443616","5292.02535273668","5295.88906476736","394346.842351762","357139.457443616","-","0.90565","-37207.384908146",0.12769,"-4751.01","-","-"
"COMP","38.4223741583271","37.1586757650452","37.1586757650452","-","-","-","-","37.1586757650452","37.1586757650452","-","1.00000","-",48.12,"-","1.26369839328185","60.81"
"SFI","41.9832953600738","41.9911833646989","41.9911833646989","-","-","-","-","41.9911833646989","41.9832953600738","-","0.99981","-0.00788800462507402",42.44,"-0.33","-","-"
"UNI","3802.7759130366","9401.51001907116","9395.02097094637","52871.4017331599","3802.7759130366","3672.79872457609","3673.96435784908","9401.51001907116","3802.7759130366","-","0.40449","-5598.73410603456",6.25,"-34992.09","-","-"
"ZCN","287581.910846531","834089.529239711","832941.913803085","128000.103848589","287581.910846531","18477.4286944479","18487.9790377409","834089.529239711","287581.910846531","-","0.34479","-546507.61839318",0.189,"-103289.94","-","-"
"GRT","136632.488981386","136466.763398939","136466.763398939","20000.","97990.7301910377","13822.5594386915","13822.5594386915","136466.763398939","136466.763398939","-","1.00000","-",0.090832,"-","165.725582447119","15.05"
"renBTC","0.43347824","0.43348118","0.43348118","-","-","0.01780006","0.01780006","0.43348118","0.43347824","-","0.99999","-0.00000294",19831.87,"-0.06","-","-"
"RARI","7538.86550163835","7541.72005842373","7541.72005842373","20000.","3937.09333333333","-","-","7541.72005842373","7538.86550163835","-","0.99962","-2.85455678538422",2.21,"-6.31","-","-"
"INST","40479.8051637171","69183.7243961842","69183.7243961842","20000.","11656.7273378038","-","-","69183.7243961842","40479.8051637171","-","0.58511","-28703.9192324671",0.73004,"-20955.01","-","-"
"ARCONA","409997.987843625","446984.747243616","441315.243226275","61415.2216044653","409997.987843625","-","-","446984.747243616","409997.987843625","-","0.91725","-36986.7593999903",0.069361,"-2565.44","-","-"
"eRSDL","621131.326606622","617946.499887942","617946.499887942","-","-","240362.86038046","240362.86038046","617946.499887942","617946.499887942","-","1.00000","-",0.00727231,"-","3184.82671868013","23.16"
"PLR","-","-","-","-","-","-","-","-","-","-","-","-",0.00398292,"-","-","-"
"LRC","2303.75094225714","2230.30386232754","2230.30386232754","-","-","-","-","2230.30386232754","2230.30386232754","-","1.00000","-",0.361153,"-","73.4470799295996","26.53"
"KTN","-","-","-","-","-","-","-","-","-","-","-","-",0.513602,"-","-","-"
"DDX","10341.9702689244","13717.9735543612","13629.4220349483","26724.3573649359","10341.9702689244","-","-","13717.9735543612","10341.9702689244","-","0.75390","-3376.00328543679",1.26,"-4253.76","-","-"
"MLN","9007.44226769476","10432.5068038484","10432.5068038484","20000.","371.891687657431","10395.8848723274","10395.8848723274","10432.5068038484","9007.44226769476","-","0.86340","-1425.06453615362",24.13,"-34386.81","-","-"
"IDLE","-","-","-","-","-","-","-","-","-","-","-","-",0.186765,"-","-","-"
"SATA","503777.636236632","545473.322467594","545275.193239063","38222.0039823613","503777.636236632","420456.835276282","420554.16316339","545473.322467594","503777.636236632","-","0.92356","-41695.686230962",0.03429969,"-1430.15","-","-"
"USDT","1718835.091508","2890015.650057","2890015.650057","20000.","8849.610389","2345275.298919","2345275.298919","2890015.650057","1718835.091508","-","0.59475","-1171180.558549",0.998972,"-1169976.58","-","-"
"OCEAN","621241.356229119","621250.109748939","621250.109748939","20000.","55928.505136089","48803.5828132701","48803.5828132701","621250.109748939","621241.356229119","-","0.99999","-8.75351981947752",0.159275,"-1.39","-","-"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16564.3628184903","16564.3628184903","-","1.00000","-1.10000000000000e-17",0.01627897,"-0.00","-","-"
"NDX","834.88317690242","835.051322617589","835.051322617589","-","-","113.751340014564","113.751340014564","835.051322617589","834.88317690242","-","0.99980","-0.168145715168866",0.241563,"-0.04","-","-"
"FXS","1.21200066144538","-","-","-","-","-","-","-","-","-","-","-",4.97,"-","-","-"
"SHIBGF","62224795221416.6","64218095389972.6","63079667542246.4","35873.583784386","22136226390690.6","-","-","63125447818337.4","63125447818337.4","-","1.00000","-",7.15302e-10,"-","-","-"
"DATA","96794.0692356212","113309.551033847","113309.551033847","-","-","-","-","113309.551033847","96794.0692356212","-","0.85424","-16515.4817982259",0.03057163,"-504.91","-","-"
"WXT","23638.6074339439","96697.928676","96697.928676","-","-","-","-","96697.928676","23638.6074339439","-","0.24446","-73059.3212420561",0.00743983,"-543.55","-","-"
"APW","4344.05564624151","4310.77116437147","4310.77116437147","-","-","-","-","4310.77116437147","4310.77116437147","-","1.00000","-",0.132446,"-","33.2844818700377","4.41"
"rETH","0.000276698179471489","-","-","-","-","-","-","-","-","-","-","-",1095.45,"-","-","-"
"RPL","4821.6261342634","7635.20627040893","7630.91968208498","59458.1812843953","2354.73080978164","2190.80001324968","2191.71118469386","7635.20627040893","4821.6261342634","-","0.63150","-2813.58013614553",11.38,"-32018.54","-","-"
"wstETH","17.8732775933464","17.8582334485353","17.8582334485353","20000.","7.89320050967219","-","-","17.8582334485353","17.8582334485353","-","1.00000","-",1126.06,"-","0.0150441448110682","16.94"
"xSUSHI","-","-","-","-","-","-","-","-","-","-","-","-",1.61,"-","-","-"
"FARM","41.7536744414928","41.7538412492737","41.7538412492737","-","-","-","-","41.7538412492737","41.7536744414928","-","1.00000","-0.000166807780835439",43.84,"-0.01","-","-"
"DYDX","100.451649823992","100.475164680129","100.475164680129","-","-","-","-","100.475164680129","100.451649823992","-","0.99977","-0.023514856137815",1.7,"-0.04","-","-"
