"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"TRAC","308013.193568021","315399.092461547","314801.815209645","125243.120741616","308013.193568021","-","-","315399.092461547","308013.193568021","-","0.97658","-7385.89889352627",0.196463,"-1451.06","-","-"
"HOT","239666261.654644","306797980.176687","306755934.769754","29297.0586251783","6952218.95665215","-","-","306797980.176687","239666261.654644","-","0.78119","-67131718.5220424",0.00203046,"-136308.27","-","-"
"PHTR","15120260.1114575","15177804.0217729","15176812.0537952","22922.4024461057","389463.6718856","-","-","15177804.0217729","15120260.1114575","-","0.99621","-57543.9103153295",0.02633147,"-1515.22","-","-"
"BAT","727149.395607801","2248504.6347201","2246463.91759191","594563.4740929","727149.395607801","172336.331477848","172448.807264385","2248504.6347201","727149.395607801","-","0.32339","-1521355.2391123",0.392478,"-597098.46","-","-"
"BORING","36857071.9115519","43963806.058339","43960684.4244356","27565.1581393751","1133150.74083583","-","-","43963806.058339","36857071.9115519","-","0.83835","-7106734.14678708",0.01126857,"-80082.73","-","-"
"MFG","42228291.8115537","45198893.3445151","45197471.3712304","25318.3605619552","1395533.2016164","-","-","45198893.3445151","42228291.8115537","-","0.93428","-2970601.53296136",0.00850962,"-25278.69","-","-"
"ENJ","1024056.62970626","2727509.83386104","2723985.17529326","1085940.49963864","1024056.62970626","369588.912471622","369954.728252901","2727509.83386104","1024056.62970626","-","0.37545","-1703453.20415478",0.507422,"-864369.63","-","-"
"REQ","1588868.14131254","1833887.65412389","1823556.27993073","374553.544743375","1588868.14131254","297684.409040048","297980.714059763","1833887.65412389","1588868.14131254","-","0.86639","-245019.512811353",0.110097,"-26975.91","-","-"
"LQTY","196554.322907484","202648.137276845","202577.243861729","57226.6674340789","29527.7441308429","-","-","202648.137276845","196554.322907484","-","0.96993","-6093.81436936087",0.927843,"-5654.10","-","-"
"MTA","503.943470259206","503.952129809124","503.952129809124","-","-","-","-","503.952129809124","503.943470259206","-","0.99998","-0.00865954991816433",0.126756,"-0.00","-","-"
"INDEX","8689.02801207192","10721.2910194327","10590.0244455934","65735.6040104396","8689.02801207192","-","-","10721.2910194327","8689.02801207192","-","0.81045","-2032.26300736078",3.51,"-7133.24","-","-"
"YFI","6.57877748103944","6.56417309933958","6.56417309933958","-","-","5.25634329372436","5.25634329372436","6.56417309933958","6.56417309933958","-","1.00000","-",5925.31,"-","0.0146043816998523","86.54"
"AMP","29389750.2672512","49456782.6555374","49335949.4049342","370307.92595194","19318377.8855381","46719821.7207639","46832495.057497","49456782.6555374","29389750.2672512","-","0.59425","-20067032.3882862",0.00907136,"-182035.27","-","-"
"MATIC","177083.079542435","272241.833009705","271988.886249776","204287.955548205","177083.079542435","97830.5440934432","97865.6310585843","272241.833009705","177083.079542435","-","0.65046","-95158.7534672699",0.557253,"-53027.50","-","-"
"ANKR","533767.807126143","533821.375968213","533821.375968213","-","-","-","-","533821.375968213","533767.807126143","-","0.99990","-53.5688420698447",0.02776569,"-1.49","-","-"
"ROOK","117.089075143553","117.093834900634","117.093834900634","-","-","27.1053559953289","27.1053559953289","117.093834900634","117.089075143553","-","0.99996","-0.00475975708105845",31.1,"-0.15","-","-"
"RAIL","28982.2306360731","39573.5527049613","39573.5527049613","-","-","39573.5527049613","39573.5527049613","39573.5527049613","28982.2306360731","-","0.73236","-10591.3220688882",0.839635,"-8892.84","-","-"
"AAVE","787.740307488551","912.001884666977","911.423866435976","126380.306245462","787.740307488551","237.624330029078","237.738705833085","912.001884666977","787.740307488551","-","0.86375","-124.261577178425",77.38,"-9615.36","-","-"
"MPH","16286.9119117909","18588.1656788741","18581.194096018","88688.550511482","16286.9119117909","3115.83419790874","3116.55203366052","18588.1656788741","16286.9119117909","-","0.87620","-2301.25376708319",2.55,"-5868.20","-","-"
"MKR","39.6584913892714","114.568850060924","114.436458841874","78349.0891264528","39.6584913892714","31.1676227711645","31.1991052486772","114.568850060924","39.6584913892714","-","0.34615","-74.9103586716529",936.24,"-70134.07","-","-"
"DIP","1498721.9203192","2184832.40035612","2183309.93017342","63950.330382856","1498721.9203192","397466.748241726","397707.437028928","2184832.40035612","1498721.9203192","-","0.68597","-686110.480036921",0.02018102,"-13846.41","-","-"
"MANA","203437.061181582","240344.3598743","240333.809081034","48227.0171115367","27349.4300640889","190255.057865449","190258.935433276","240344.3598743","203437.061181582","-","0.84644","-36907.298692718",0.84354,"-31132.78","-","-"
"QNT","1600.16632683963","3761.39349799641","3758.10963221739","258913.985712251","1600.16632683963","1097.2938531376","1097.60310888513","3761.39349799641","1600.16632683963","-","0.42542","-2161.22717115678",77.84,"-168229.92","-","-"
"NMR","251.329090818462","251.294884809284","251.294884809284","-","-","-","-","251.294884809284","251.294884809284","-","1.00000","-",16.01,"-","0.0342060091783252","0.55"
"SNX","35839.3230252503","39465.4732694292","39131.717003935","179088.121626602","35839.3230252503","827.590218687994","832.7890221976","39465.4732694292","35839.3230252503","-","0.90812","-3626.15024417893",2.38,"-8630.24","-","-"
"LPL","69742.0860206606","97737.7877005415","96585.0076762201","420820.984783324","69742.0860206606","13211.5312189846","13247.2822515395","97737.7877005415","69742.0860206606","-","0.71356","-27995.7016798809",2.88,"-80627.62","-","-"
"PSP","63169.6503469291","63161.5619400268","63161.5619400268","-","-","-","-","63161.5619400268","63161.5619400268","-","1.00000","-",0.02431778,"-","8.08840690228178","0.20"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.04559479,"-","-","-"
"GTC","14730.9916946729","14748.3783495132","14748.3783495132","-","-","-","-","14748.3783495132","14730.9916946729","-","0.99882","-17.3866548403282",2.39,"-41.55","-","-"
"1INCH","3942.26253588739","3912.10351704616","3912.10351704616","-","-","-","-","3912.10351704616","3912.10351704616","-","1.00000","-",0.635414,"-","30.1590188412283","19.16"
"RLC","73762.702003635","79814.415314911","79814.415314911","-","-","15294.710182425","15294.710182425","79814.415314911","73762.702003635","-","0.92418","-6051.713311276",0.920845,"-5572.69","-","-"
"TEMP","451360.276601936","479078.541958311","478917.81154993","32220.0237923305","451360.276601936","-","-","479078.541958311","451360.276601936","-","0.94214","-27718.2653563745",0.03468997,"-961.55","-","-"
"REN","161173.519928274","195523.027586905","195300.057027149","45765.9997199369","161173.519928274","5292.02535273668","5295.88906476736","195523.027586905","161173.519928274","-","0.82432","-34349.5076586305",0.133663,"-4591.26","-","-"
"COMP","8.09350900025837","6.82551458424552","6.82551458424552","-","-","-","-","6.82551458424552","6.82551458424552","-","1.00000","-",54.5,"-","1.26799441601285","69.11"
"SFI","41.9832953600738","41.9911833646989","41.9911833646989","-","-","-","-","41.9911833646989","41.9832953600738","-","0.99981","-0.00788800462507402",45.58,"-0.36","-","-"
"UNI","3929.60538736049","9624.11249345521","9618.01039936929","50780.5082095515","3929.60538736049","4076.66275148015","4078.0578031538","9624.11249345521","3929.60538736049","-","0.40831","-5694.50710609472",6.22,"-35419.83","-","-"
"ZCN","499546.780369498","535542.059401583","534881.061213967","200628.004836732","499546.780369498","18477.4286944479","18487.9790377409","535542.059401583","499546.780369498","-","0.93279","-35995.2790320854",0.192542,"-6930.60","-","-"
"GRT","114539.559766759","114369.499011232","114369.499011232","-","-","13822.5594386915","13822.5594386915","114369.499011232","114369.499011232","-","1.00000","-",0.099317,"-","170.060755526663","16.89"
"renBTC","0.43347824","0.43348118","0.43348118","-","-","0.01780006","0.01780006","0.43348118","0.43347824","-","0.99999","-0.00000294",20593,"-0.06","-","-"
"RARI","7538.86550163835","7541.72005842373","7541.72005842373","-","-","-","-","7541.72005842373","7538.86550163835","-","0.99962","-2.85455678538422",2.33,"-6.65","-","-"
"INST","40479.8051637171","69183.7243961842","69183.7243961842","-","-","-","-","69183.7243961842","40479.8051637171","-","0.58511","-28703.9192324671",0.782451,"-22459.41","-","-"
"ARCONA","384752.881661917","445300.865041379","441315.243226275","64682.6960766366","384752.881661917","-","-","445300.865041379","384752.881661917","-","0.86403","-60547.9833794615",0.077439,"-4688.78","-","-"
"eRSDL","621131.326606622","617946.499887942","617946.499887942","-","-","240362.86038046","240362.86038046","617946.499887942","617946.499887942","-","1.00000","-",0.00815992,"-","3184.82671868013","25.99"
"PLR","-","-","-","-","-","-","-","-","-","-","-","-",0.00437183,"-","-","-"
"LRC","2303.75094225714","2230.30386232754","2230.30386232754","-","-","-","-","2230.30386232754","2230.30386232754","-","1.00000","-",0.380629,"-","73.4470799295996","27.96"
"KTN","-","-","-","-","-","-","-","-","-","-","-","-",0.559827,"-","-","-"
"DDX","27954.5034405849","28260.0646053505","28195.1040961818","24395.6217295961","16698.9923903255","14565.6820612335","14587.3851762957","28260.0646053505","27954.5034405849","-","0.98919","-305.561164765622",0.818923,"-250.23","-","-"
"MLN","9007.44226769476","10432.5068038484","10432.5068038484","-","-","10395.8848723274","10395.8848723274","10432.5068038484","9007.44226769476","-","0.86340","-1425.06453615362",24.3,"-34629.07","-","-"
"IDLE","10248.0714310951","10251.5653656185","10251.5653656185","-","-","-","-","10251.5653656185","10248.0714310951","-","0.99966","-3.49393452332358",0.228147,"-0.80","-","-"
"SATA","488342.421060345","521481.145594773","521303.178747807","35825.2703358359","488342.421060345","420456.835276282","420554.16316339","521481.145594773","488342.421060345","-","0.93645","-33138.7245344275",0.03667863,"-1215.48","-","-"
"USDT","1676487.114469","2781059.148337","2781059.148337","-","-","2345275.298919","2345275.298919","2781059.148337","1676487.114469","-","0.60282","-1104572.033868",1,"-1104572.03","-","-"
"OCEAN","626176.98146379","626185.655716236","626185.655716236","-","-","48803.5828132701","48803.5828132701","626185.655716236","626176.98146379","-","0.99999","-8.67425244651796",0.164221,"-1.42","-","-"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16564.3628184903","16564.3628184903","-","1.00000","-1.10000000000000e-17",0.01681866,"-0.00","-","-"
"NDX","834.88317690242","835.051322617589","835.051322617589","-","-","113.751340014564","113.751340014564","835.051322617589","834.88317690242","-","0.99980","-0.168145715168866",0.261261,"-0.04","-","-"
"FXS","1.21200066144538","-","-","-","-","-","-","-","-","-","-","-",5.16,"-","-","-"
"SHIBGF","61624480835063.2","64791555816671.4","64745705017475.7","37825.1988143526","20990172477657.1","-","-","64791555816671.4","64367968604881.9","-","0.99346","-423587211789.458",8.60258e-10,"-364.39","-","-"
"DATA","96794.0692356212","113309.551033847","113309.551033847","-","-","-","-","113309.551033847","96794.0692356212","-","0.85424","-16515.4817982259",0.03067248,"-506.57","-","-"
"WXT","19756279.2189393","80816574.502308","80816574.502308","-","-","-","-","80816574.502308","19756279.2189393","-","0.24446","-61060295.2833687",0.00941793,"-575061.59","-","-"
"APW","4344.05564624151","4310.77116437147","4310.77116437147","-","-","-","-","4310.77116437147","4310.77116437147","-","1.00000","-",0.141589,"-","33.2844818700377","4.71"
"rETH","0.000276698179471489","-","-","-","-","-","-","-","-","-","-","-",1169.51,"-","-","-"
"RPL","4861.81116538111","7635.07748028627","7630.91968208498","58455.5750910121","2394.91584089934","2190.80001324968","2191.71118469386","7635.07748028627","4861.81116538111","-","0.63677","-2773.26631490516",11.45,"-31753.90","-","-"
"wstETH","17.8732775933464","17.8582334485353","17.8582334485353","-","-","-","-","17.8582334485353","17.8582334485353","-","1.00000","-",1204.05,"-","0.0150441448110682","18.11"
"xSUSHI","-","-","-","-","-","-","-","-","-","-","-","-",1.62,"-","-","-"
"FARM","41.7536744414928","41.7538412492737","41.7538412492737","-","-","-","-","41.7538412492737","41.7536744414928","-","1.00000","-0.000166807780835439",44.43,"-0.01","-","-"
"DYDX","213.346508405016","213.396450964063","213.396450964063","-","-","-","-","213.396450964063","213.346508405016","-","0.99977","-0.0499425590464608",1.86,"-0.09","-","-"
