"Block Hash","Block Number","Pool","Provider","Pool Token Amount","Reserve Token Amount"
"0xdbcf847a7a3d2a9b9e20350e85f6103009aacf7f6eaf59aac092e3dc239dc9ef",14814223,"BNT","0x1b7e4138e2CD84a7E5F460C3053426678C474bD2","3055.489407779475120588","3057.177736028521898019"
"0xccdb5c7fab3e418f3c6988eabefad6a9e0794291792771493686743ce3e0c1bb",14814820,"BNT","0xC54BDe921B750c76f0E7BB4d17D153F12378165c","984.348965581531943398","984.894032667658574992"
"0x93b25c4981cbccc0ae35e3642da05e980d20fa3faf7bd014be501d9891bb296d",14815885,"BNT","0x3E9E8802EA38655a66D9a130A4cB7cBC1Cd55a60","310.386336808279116740","310.558242443126992549"
"0xe2db4c301fa0aba66348e507dd9254e7cdb9a0724b26afe986f3b4841c8e6ec6",14816639,"BNT","0x447B36a37538Fa23d4b6a1e9fd9fa0c57B4e4c1D","278.018789926479103831","278.172934916184691330"
"0x2b98fd55bb419d02365a8c75f9ea4268b0dd7c1510c26404bcabb33b048baac5",14817437,"BNT","0xd90420ff736C42272300a385AF463Ce42fc9c642","1785.841469036993043021","1786.831794161047938363"
"0x1141bf88772dc20f1589066e77f1ca21dcc892abca1c3b3cec3b4210d8cb9dfc",14818460,"BNT","0x9e57e855b8A85EAA4f1A6f67aE1FBe7A835cf7f2","2998.330699777629908089","3000.000000000000000000"
"0x322d267244f907a3e4f0db6cbde348601cbdd22b4b23bcfea778e369f3ae50ac",14826771,"BNT","0x4BC214ec2dFc335af4e1ea348131190Aa9C4c461","1633.420255758171817584","1634.360030986468780532"
"0xdcf2fc0e0940bb4069973beda7d130e179a4f4b7e2547143f15da9d262f94cc6",14827043,"BNT","0xefb9ae9eCFc532E45558665876CF8040281Fd034","2022.371410263358913596","2023.534970358958768612"
"0x432218b687586b1f8537dea239e726f7e7992bc4bc761fa2c62affc2dd444828",14827118,"ETH","0x2980669629612629ea5a5BB651a9CA56Fb16c936","0.044988297143154665","0.045002634354243930"
"0x00d817cd650a004ce33d54e4fef16ddaa5511af44c7ee0f72bb23cb1cf5f14d9",14828586,"BNT","0x51b37E0eB470F50fb8faA41bef86A129F879CA9c","72.620890441311800228","72.662759176821218686"
"0xb89c4d977bfeb675dc935342bd78db83b3d170a76b08fcf181951ad50bf514dc",14828949,"BNT","0x4cFf1aC7a2941FbfE6B85840569c6df62967d7D3","3034.920931787787660217","3036.671457797708400531"
"0x12ab4795d4da0f9e1dcc23cdbfe9095e027ff72386a945b34bb7dabbbb62bf4e",14830942,"BNT","0x15a634aCbe97F230b15F0EeD99299B244D72767D","2907.291493246232469516","2908.975503303860835177"
"0x4450bc130022013db3dcffcf0102973cba59f8036f3001b3163a373f477b994f",14832255,"ETH","0xAf3c122Cd103Bc40a3482d9848a1bF541DfeCe91","1.035952271191313148","1.036284853030513232"
"0x4c4815cb4f96d6050f094c21ff78d0b7aebd59bee5fa5e9940e19719960428ba",14833129,"BNT","0xD5B0f88D6AE3475C8665345b9269218fAc8c818f","542.943938258470022036","543.260165310782822629"
"0x7cbbc7b2729427235cb85b00e7e27fcabcd42eb3e175646ee203811d473936c5",14834135,"BNT","0x52C9D6a4f4267773890066f2b64f91757741456d","381.151273427748595192","381.373311651275269816"
"0xb4a2145f23ed000b51dc7d5503825cd93d00e49b575d8593a5ad9b623e9b3746",14834747,"BNT","0xa08D4Ca03aa7E83785D6Eaf386F0b2ddBefcB482","431.196971691557618498","431.448556439229074604"
"0x5c9716e5d10da451e06e51e33ac6866ebfe17d1a2dca50025b8240a59b4ba801",14835390,"ETH","0xa923595b8cbe27ADE4EB4ABAD1d869DAcbd47Ca5","29.994242862965254795","30.003989574012316321"
"0xe7e3fb7f459e523041d4683ddef30e6bb33a162dfd27bc8cb4ee7b11be766a3d",14847976,"BNT","0x9b8308BBc03633ec860DB0c283ba0B60F8Adf7cF","468.873178839719637171","469.169977723698511302"
"0x246dad9af060e66efd007855939b17d0eaabf6b4bbc2e579dd6dc94976d87702",14854211,"ETH","0x41dA69D0b875722a6460bF5ab71bb3E787dCf316","0.249922734835964834","0.250012623213864859"
"0xa4d989f13cdf3e1550c3edd8610874f9b839bd6420c952d4a4407f476f29decb",14855566,"ETH","0x3016B95C17446f774b175605C532C049d03B8b64","72.987777058850533442","73.014551017497732683"
"0x75e9e7309f62f00855a2cce93014962692cf5f90a67ffd5467498b0417412ea8",14858141,"BNT","0xeC9c250a51D13517588112f2F6aE1434BfBCd2bA","1546.946034740661416374","1548.000000000000000000"
"0x57d72b5a30baf07ec4a8a02740bb47d59c698ad14e79d78df0f2c1273adb92ad",14863034,"BNT","0xBF950769fe4A97A1ca66B36c7c8E097501b2045c","149.817908348811999898","149.920354964445382897"
"0xf6875af3fba63e10a61d4da6df73fd19601c3785dab5eb826b50d2651ace1fc9",14865975,"BNT","0x211A89289897451Dc07877676d8E68310caE8246","100.918941507583002685","100.988182274286088568"
"0xb116488066e16086e8d43aa60632bfc5618da7fb648976f6570814403d30d2da",14868021,"BNT","0xB054999a0E1910c53C44Ee38DCC03284Da0225Cb","250.299038101664252610","250.471530654331041492"
"0x0edf575cc6016c060e7fd50845d0a007a784c3a2ae6e672a5fd7bcd770172bc8",14869399,"LINK","0xdfB561B0eEa38462a437FfE5B99f18c2BED1F661","688.076549429370084062","688.556949403236227757"
"0x6cdcceacbd331d11df83737c53c753518ac1468cb945ea918b271dc6aa8c86ff",14869550,"BNT","0xAe699156f5D90db2E06EBAD5f23E31E382360A67","344.443694843971501423","344.687166552136261772"
"0x01f64e7b19c1c7fd606829142a62e48bb9926615802895c8f4868425c5375f99",14870121,"LINK","0x5566dc0AA5cAb7b0d26Ee1968De2920b902CB10d","21893.116186393954257210","21908.592469593331026418"
"0xb06ebfdb0ef19ed9cd448f362d4b9bbb1af8310b68aa74b98338fa113f55bfcd",14874206,"BNT","0x2FFC957992Dd5dD27dC2789b60C8B99bE0c93bc7","652.471446823528713159","652.940223008538184559"
"0xd7ad1ed5d133097c90c9b2bc742117b640394984ceb42a423711f732c733d73e",14875504,"BNT","0x4615Ce08525Be07AC139EDBc5bE082e793c54D6f","31.423357445817535545","31.445999630856189288"
"0x09eb971f519f7403148eb1b53e4785de7dd9222ae0f4c8ebe62df609aa3c97d9",14875534,"DAI","0x907dCAa5d6100C00b3b33ae0a0D600cC80F22002","284.137812636575731854","284.301057377160667355"
"0xc9a0e33b772532316924f44ccc66e9b15f65135736a13b8e2cac05ca41b3797a",14878652,"ETH","0x7AAEE144a14Ec3ba0E468C9Dcf4a89Fdb62C5AA6","1.999606093937820294","2.000413485539149445"
"0x02e39c51af2512b5bb66129420b118e79f3811f3151cc943c2767d7bb0c1d743",14881473,"LINK","0x4a64B2820a06A67EE878157a7f48611463D6bD78","1609.817945023860326608","1611.057662650795809607"
"0xb0c4e4976e41cda6cc428d62a1bb04b8bc1658138289a78e54923d4bac59d630",14882477,"BNT","0x4540cf740af9b51eEB2E28c9587906B8b1Df3D25","582.040991448700169269","582.483751463971178821"
"0x3874bf421ff932499b60955463fce45703c633e25aaa0f30723d8e32fe2870ee",14883035,"BNT","0xc30B79553e834b783EAaB80572ecD80E7fbc7dDB","49.100309388396836510","49.137694980221781028"
"0xa0bc84a02be857f0855cc862914cb531b4903510fdb695850abcb13078470d9e",14891543,"BNT","0x9a2b9a532DFC75527135baB97C14FeEcc2b60138","226.594592832415327836","226.774568953921709784"
"0xedb1f6090ae6a675f8a4b63af7a06a118ed62380c335b278ea8dc5c55bda29ae",14916175,"BNT","0xc9F521d5A35973A636CdFE86F06a71d71AbECc73","927.877805907613491918","928.694841626984385682"
"0x8d3ec59da98f2983072da2a9f629d6431ffe18c9685def3c4d1c7c15d212d3b6",14922778,"BNT","0x662c04F76ED51Ae7FF0190B1b4057EA6b5037136","8535.992076218869912055","8543.952521060905320711"
"0x3723f26a0b0dcb394c54baae8ee9c47f8ba7eae4ba30e581e054a58ad3e3b40d",14926946,"BNT","0x9c847EC9c91Ee77d317e223FA21b00dCdD95daf5","29399.442030674306081281","29429.577528314294321239"
"0x39233a77f72e5a8c79673c9d0f7190dcf8ff7c16c6aa23e8a4ccfff146f2e96d",14928138,"LINK","0x4352cfbDeCb0d2eF195eD2fca90981Cd17F1EfF5","325.811380470120010581","326.214414208018341859"
"0xb8d15eaecc53fab8e573d91f91b6e086a25070fdaf1baca8bf7a961619c82cee",14930487,"BNT","0x887C3599c4826F7b3cDe82003b894430F27d5b92","2855.959452819598281337","2858.973295057831900892"
"0xad9af4ebdd284a5609c5232c3b9aefef8574497e09136347dd013fb87417d8a1",14931837,"BNT","0x23C8534350fd5eAD01D863DcE4d21102ECAA3e65","19605.644804879406961198","19626.834749972910193258"
"0x057ce3c4052bf0f54f9eff01826e7c6957dbd7ba0fbc9abed34dc5b221671c11",14932294,"BNT","0x9e73B4A89b8D8cd7Db42479f3B9f2E4ea492EAc3","475.162249794994487329","475.677301092631553597"
"0xec4cfe381f4f3853c5b2cee912e741906915ed127e09f42e927caf0527ee0fd6",14937364,"ETH","0xCdf63E36B154E16DC4233C9e3639d91aA7Acbf2f","101.291732656512325923","101.351256157287868134"
