"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"YFI","6.57877748103944","6.56417309933958","6.56417309933958","-","-","5.25634329372436","5.25634329372436","6.56417309933958","6.56417309933958","-","1.00000","-",5698.18,"-","0.0146043816998523","83.22"
"AMP","29234121.0119726","49459149.4635455","49335949.4049342","373385.337855867","19162748.6302595","46719821.7207639","46832495.057497","49459149.4635455","29234121.0119726","-","0.59108","-20225028.451573",0.00889356,"-179872.50","-","-"
"MATIC","167277.769766858","268565.403206917","268302.509502526","210463.092796159","167277.769766858","94144.1673461929","94177.2072966174","268565.403206917","167277.769766858","-","0.62286","-101287.633440059",0.578938,"-58639.26","-","-"
"ANKR","533767.807126143","533821.375968213","533821.375968213","-","-","-","-","533821.375968213","533767.807126143","-","0.99990","-53.5688420698447",0.02713257,"-1.45","-","-"
"ROOK","117.089075143553","117.093834900634","117.093834900634","-","-","27.1053559953289","27.1053559953289","117.093834900634","117.089075143553","-","0.99996","-0.00475975708105845",28.4,"-0.14","-","-"
"RAIL","28982.2306360731","39573.5527049613","39573.5527049613","-","-","39573.5527049613","39573.5527049613","39573.5527049613","28982.2306360731","-","0.73236","-10591.3220688882",0.770021,"-8155.54","-","-"
"AAVE","844.3963878216","942.934541683561","942.336918624995","127209.690722077","844.3963878216","237.624330029078","237.738705833085","942.934541683561","844.3963878216","-","0.89550","-98.5381538619607",67.93,"-6693.70","-","-"
"MPH","16217.4658388683","18272.3733544331","18265.5202110397","86069.2483775464","16217.4658388683","3115.83419790874","3116.55203366052","18272.3733544331","16217.4658388683","-","0.88754","-2054.90751556483",2.36,"-4849.58","-","-"
"MKR","40.170063068692","114.568850060924","114.436458841874","77358.2864281424","40.170063068692","31.1676227711645","31.1991052486772","114.568850060924","40.170063068692","-","0.35062","-74.3987869922322",861.22,"-64073.72","-","-"
"DIP","1501480.88260154","2184931.82645688","2183309.93017342","63841.496084545","1501480.88260154","397466.748241726","397707.437028928","2184931.82645688","1501480.88260154","-","0.68720","-683450.943855341",0.01948004,"-13313.65","-","-"
"MANA","203437.061181582","240344.3598743","240333.809081034","48227.0171115367","27349.4300640889","190255.057865449","190258.935433276","240344.3598743","203437.061181582","-","0.84644","-36907.298692718",0.815245,"-30088.49","-","-"
"QNT","1482.06568730908","3761.68694450173","3758.10963221739","279622.302124054","1482.06568730908","1097.2938531376","1097.60310888513","3761.68694450173","1482.06568730908","-","0.39399","-2279.62125719264",85.79,"-195568.71","-","-"
"NMR","251.329090818462","251.294884809284","251.294884809284","-","-","-","-","251.294884809284","251.294884809284","-","1.00000","-",15.06,"-","0.0342060091783252","0.52"
"SNX","34762.0310171026","39473.0904856485","39131.717003935","184678.15335363","34762.0310171026","827.590218687994","832.7890221976","39473.0904856485","34762.0310171026","-","0.88065","-4711.05946854584",2.45,"-11542.10","-","-"
"LPL","58496.5239669934","82939.3043695655","81942.6259976872","360024.061291632","58496.5239669934","13211.5312189846","13247.2822515395","82939.3043695655","58496.5239669934","-","0.70529","-24442.7804025721",2.82,"-68928.64","-","-"
"PSP","63169.6503469291","63161.5619400268","63161.5619400268","-","-","-","-","63161.5619400268","63161.5619400268","-","1.00000","-",0.02443808,"-","8.08840690228178","0.20"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.04167574,"-","-","-"
"GTC","14730.9916946729","14748.3783495132","14748.3783495132","-","-","-","-","14748.3783495132","14730.9916946729","-","0.99882","-17.3866548403282",2.21,"-38.42","-","-"
"1INCH","3942.26253588739","3912.10351704616","3912.10351704616","-","-","-","-","3912.10351704616","3912.10351704616","-","1.00000","-",0.584649,"-","30.1590188412283","17.63"
"RLC","73762.702003635","79814.415314911","79814.415314911","-","-","15294.710182425","15294.710182425","79814.415314911","73762.702003635","-","0.92418","-6051.713311276",0.87526,"-5296.82","-","-"
"TEMP","443325.78623778","479089.812786477","478917.81154993","32804.7883602876","443325.78623778","-","-","479089.812786477","443325.78623778","-","0.92535","-35764.0265486973",0.03376228,"-1207.48","-","-"
"REN","163559.577633627","196060.097145936","195836.51412277","45400.0915147327","163559.577633627","5292.02535273668","5295.88906476736","196060.097145936","163559.577633627","-","0.83423","-32500.5195123092",0.124894,"-4059.12","-","-"
"COMP","8.09350900025837","6.82551458424552","6.82551458424552","-","-","-","-","6.82551458424552","6.82551458424552","-","1.00000","-",48.4,"-","1.26799441601285","61.37"
"SFI","41.9832953600738","41.9911833646989","41.9911833646989","-","-","-","-","41.9911833646989","41.9832953600738","-","0.99981","-0.00788800462507402",42.74,"-0.34","-","-"
"UNI","3851.961457608","9220.14810517861","9214.14637246523","47550.5777289283","3851.961457608","3672.79872457609","3673.96435784908","9220.14810517861","3851.961457608","-","0.41778","-5368.18664757061",5.74,"-30813.39","-","-"
"ZCN","220980.552767048","535562.492093056","534881.061213967","90854.5200154659","220980.552767048","18477.4286944479","18487.9790377409","535562.492093056","220980.552767048","-","0.41261","-314581.939326008",0.190095,"-59800.45","-","-"
"GRT","114539.559766759","114369.499011232","114369.499011232","-","-","13822.5594386915","13822.5594386915","114369.499011232","114369.499011232","-","1.00000","-",0.091497,"-","170.060755526663","15.56"
"renBTC","0.43347824","0.43348118","0.43348118","-","-","0.01780006","0.01780006","0.43348118","0.43347824","-","0.99999","-0.00000294",19899.38,"-0.06","-","-"
"RARI","7538.86550163835","7541.72005842373","7541.72005842373","-","-","-","-","7541.72005842373","7538.86550163835","-","0.99962","-2.85455678538422",2.2,"-6.28","-","-"
"INST","40479.8051637171","69183.7243961842","69183.7243961842","-","-","-","-","69183.7243961842","40479.8051637171","-","0.58511","-28703.9192324671",0.82106,"-23567.64","-","-"
"ARCONA","384752.881661917","445300.865041379","441315.243226275","64682.6960766366","384752.881661917","-","-","445300.865041379","384752.881661917","-","0.86403","-60547.9833794615",0.073751,"-4465.47","-","-"
"eRSDL","621131.326606622","617946.499887942","617946.499887942","-","-","240362.86038046","240362.86038046","617946.499887942","617946.499887942","-","1.00000","-",0.00770309,"-","3184.82671868013","24.53"
"PLR","-","-","-","-","-","-","-","-","-","-","-","-",0.00405615,"-","-","-"
"LRC","2303.75094225714","2230.30386232754","2230.30386232754","-","-","-","-","2230.30386232754","2230.30386232754","-","1.00000","-",0.384242,"-","73.4470799295996","28.22"
"KTN","-","-","-","-","-","-","-","-","-","-","-","-",0.509319,"-","-","-"
"DDX","27466.5923192508","28263.514481966","28195.1040961818","25135.215607184","16211.0812689914","14565.6820612335","14587.3851762957","28263.514481966","27466.5923192508","-","0.97180","-796.922162715285",0.72007,"-573.84","-","-"
"MLN","9007.44226769476","10432.5068038484","10432.5068038484","-","-","10395.8848723274","10395.8848723274","10432.5068038484","9007.44226769476","-","0.86340","-1425.06453615362",23.96,"-34144.55","-","-"
"IDLE","-","-","-","-","-","-","-","-","-","-","-","-",0.207754,"-","-","-"
"SATA","488342.421060345","521481.145594773","521303.178747807","35825.2703358359","488342.421060345","420456.835276282","420554.16316339","521481.145594773","488342.421060345","-","0.93645","-33138.7245344275",0.03292794,"-1091.19","-","-"
"USDT","1678378.500174","2786331.112359","2786331.112359","-","-","2345275.298919","2345275.298919","2786331.112359","1678378.500174","-","0.60236","-1107952.612185",0.999422,"-1107312.22","-","-"
"OCEAN","621241.356229119","621250.109748939","621250.109748939","-","-","48803.5828132701","48803.5828132701","621250.109748939","621241.356229119","-","0.99999","-8.75351981947752",0.156929,"-1.37","-","-"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16564.3628184903","16564.3628184903","-","1.00000","-1.10000000000000e-17",0.01565196,"-0.00","-","-"
"NDX","834.88317690242","835.051322617589","835.051322617589","-","-","113.751340014564","113.751340014564","835.051322617589","834.88317690242","-","0.99980","-0.168145715168866",0.233721,"-0.04","-","-"
"FXS","1.21200066144538","-","-","-","-","-","-","-","-","-","-","-",4.87,"-","-","-"
"SHIBGF","61189164672587.","64792694425741.4","64745705017475.7","38629.3803000294","20554856315180.9","-","-","64792694425741.4","63932652442405.7","-","0.98673","-860041983335.679",8.51223e-10,"-732.09","-","-"
"DATA","96794.0692356212","113309.551033847","113309.551033847","-","-","-","-","113309.551033847","96794.0692356212","-","0.85424","-16515.4817982259",0.02938945,"-485.38","-","-"
"WXT","19756279.2189393","80816574.502308","80816574.502308","-","-","-","-","80816574.502308","19756279.2189393","-","0.24446","-61060295.2833687",0.00892371,"-544884.37","-","-"
"APW","4344.05564624151","4310.77116437147","4310.77116437147","-","-","-","-","4310.77116437147","4310.77116437147","-","1.00000","-",0.131986,"-","33.2844818700377","4.39"
"rETH","0.000276698179471489","-","-","-","-","-","-","-","-","-","-","-",1096.23,"-","-","-"
"RPL","4887.31521036716","7635.07748028627","7630.91968208498","57840.4890762158","2420.41988588539","2190.80001324968","2191.71118469386","7635.07748028627","4887.31521036716","-","0.64011","-2747.76226991911",10.93,"-30033.04","-","-"
"wstETH","17.8732775933464","17.8582334485353","17.8582334485353","-","-","-","-","17.8582334485353","17.8582334485353","-","1.00000","-",1125.56,"-","0.0150441448110682","16.93"
"xSUSHI","-","-","-","-","-","-","-","-","-","-","-","-",1.5,"-","-","-"
"FARM","41.7536744414928","41.7538412492737","41.7538412492737","-","-","-","-","41.7538412492737","41.7536744414928","-","1.00000","-0.000166807780835439",42.51,"-0.01","-","-"
"DYDX","213.346508405016","213.396450964063","213.396450964063","-","-","-","-","213.396450964063","213.346508405016","-","0.99977","-0.0499425590464608",1.8,"-0.09","-","-"
