"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"YFI","14.9583080257794","14.9435859543634","14.9435859543634","-","-","13.7051181021849","13.7051181021849","14.9062269894775","14.9062269894775","-","1.00000","-",5172.98,"-","0.0520810363019707","269.41"
"AMP","5373810.10101839","5558569.89277045","5554725.16870022","54531.0660878904","3110257.18076887","1184122.98718926","1184876.18472697","5544673.46803852","5360375.57576584","-","0.96676","-184297.892272678",0.0083797,"-1544.36","-","-"
"MATIC","223953.45125473","315277.133306628","315063.867087748","210407.526706604","221740.648000519","139100.779692907","139154.55960409","314488.940473362","223393.567626593","-","0.71034","-91095.3728467681",0.44186,"-40251.40","-","-"
"ANKR","584390.232277155","584449.993070037","584449.993070037","-","-","14577.5221932744","14577.5221932744","582988.868087361","582988.868087361","-","1.00000","-",0.02584966,"-","1401.3641897939","36.22"
"ROOK","383.949717776818","383.964634101546","383.964634101546","-","-","279.546357822814","279.546357822814","383.004722516292","383.004722516292","-","1.00000","-",27.58,"-","0.944995260525644","26.06"
"RAIL","24800.2865779095","24810.0079589461","24810.0079589461","-","-","24810.0079589461","24810.0079589461","24747.9829390488","24747.9829390488","-","1.00000","-",0.866295,"-","52.3036388607316","45.31"
"AAVE","578.989040601536","606.105555726725","605.902276419981","66727.4208303544","578.989040601536","222.657333848389","222.712441740032","604.590291837409","577.541568000032","-","0.95526","-27.0487238373768",54.59,"-1476.59","-","-"
"MPH","40189.4255694201","41060.982972552","41055.7609847961","44234.9624253772","9793.71701584095","6221.35949328387","6222.04111165145","40958.3305151206","40088.9520054966","-","0.97877","-869.378509624041",2.08,"-1808.31","-","-"
"MKR","39.9826004747855","111.38326416937","111.270544266789","52455.9107674669","28.2003049451306","87.7625965685686","87.849292262602","111.104806008947","39.8826439735985","-","0.35896","-71.2221620353485",856.42,"-60996.08","-","-"
"DIP","2876320.49570811","4126600.58254201","4124043.41062241","112440.39119776","2418357.32470187","1603149.79516827","1603941.94690607","4116284.08108566","2869129.69446884","-","0.69702","-1247154.38661681",0.02164196,"-26990.87","-","-"
"MANA","188601.895331879","192497.878601772","192491.078023053","24443.3864927872","13487.5601186993","192491.078023053","192495.011012078","192016.633905268","188130.39059355","-","0.97976","-3886.24331171842",0.81714,"-3175.60","-","-"
"QNT","2419.19127488951","4182.0957358394","4180.45970723063","231304.885947808","2188.98068300939","2748.86882011295","2749.67930155024","4171.6404964998","2413.14329670228","-","0.57846","-1758.49719979752",50.24,"-88346.90","-","-"
"NMR","251.329090818462","251.294884809284","251.294884809284","-","-","-","-","250.666647597261","250.666647597261","-","1.00000","-",30.02,"-","0.662443221201535","19.89"
"SNX","33830.0429543612","40830.8781943133","40538.2184718869","131344.687926613","27843.2903210746","6209.56905006975","6246.96692931216","40728.8009988275","33745.4678469753","-","0.82854","-6983.33315185222",2.18,"-15223.67","-","-"
"LPL","183683.261011375","241945.241957605","240966.525829374","559821.047049877","106196.443016841","185209.766012803","185803.136582741","241340.37885271","183224.052858847","-","0.75919","-58116.3259938639",2.57,"-149358.96","-","-"
"PSP","63169.6503469291","63161.5619400268","63161.5619400268","-","-","-","-","63003.6580351767","63003.6580351767","-","1.00000","-",0.02108418,"-","165.992311752349","3.50"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.04000568,"-","-","-"
"GTC","14730.9916946729","14748.3783495132","14748.3783495132","-","-","-","-","14711.5074036394","14711.5074036394","-","1.00000","-",2.86,"-","19.4842910334548","55.73"
"1INCH","3942.26253588739","3912.10351704616","3912.10351704616","-","-","-","-","3902.32325825355","3902.32325825355","-","1.00000","-",0.711853,"-","39.9392776338437","28.43"
"RLC","64519.327398757","64519.705132486","64519.705132486","-","-","-","-","64358.405869654","64358.405869654","-","1.00000","-",0.848639,"-","160.921529103","136.56"
"TEMP","532807.389116989","586891.625549674","586711.580850327","39107.8623788411","532807.389116989","107793.769300397","107821.016607318","585424.3964858","531475.370644197","-","0.90785","-53949.0258416032",0.03507553,"-1892.29","-","-"
"REN","415148.439275392","453753.229644166","453398.401792689","94051.8254471516","415148.439275392","276927.190382325","277084.563786057","452618.846570055","414110.568177204","-","0.91492","-38508.2783928513",0.105744,"-4072.02","-","-"
"COMP","6.52227322023459","5.25013768165581","5.25013768165581","-","-","-","-","5.23701233745167","5.23701233745167","-","1.00000","-",44.77,"-","1.28526088278291","57.54"
"SFI","41.9832953600738","41.9911833646989","41.9911833646989","-","-","-","-","41.8862054062871","41.8862054062871","-","1.00000","-",43.72,"-","0.0970899537866732","4.24"
"UNI","5431.99492824439","10371.7624493207","10366.3383961675","31661.8621062701","3071.25046295657","3923.27271057329","3924.50641565574","10345.8330431974","5418.41494092378","-","0.52373","-4927.41810227361",4.75,"-23405.24","-","-"
"ZCN","1235990.89728484","1295178.00931852","1294668.25812399","57108.43828027","149783.201959102","493310.741927405","493473.391299214","1291940.06429522","1232900.92004163","-","0.95430","-59039.1442535962",0.178136,"-10517.00","-","-"
"GRT","113817.920642556","113647.090136772","113647.090136772","-","-","43017.161728805","43017.161728805","113362.97241143","113362.97241143","-","1.00000","-",0.091947,"-","454.94823112648","41.83"
"renBTC","0.34391223","0.34391245","0.34391245","-","-","0.01780006","0.01780006","0.34305266","0.34305266","-","1.00000","-",19107.58,"-","0.00085957","16.42"
"RARI","7538.86550163835","7541.72005842373","7541.72005842373","-","-","-","-","7522.86575827767","7522.86575827767","-","1.00000","-",2.03,"-","15.9997433606751","32.48"
"INST","40479.8051637171","69183.7243961842","69183.7243961842","-","-","-","-","69010.7650851938","40378.6056508078","-","0.58511","-28632.159434386",0.769249,"-22025.26","-","-"
"ARCONA","1571217.50814082","1607697.47361007","1600850.68126244","84770.478945579","698840.081896278","-","-","1603678.22992605","1567289.46437047","-","0.97731","-36388.7655555786",0.076018,"-2766.20","-","-"
"eRSDL","776801.975215066","773611.751759205","773611.751759205","-","-","240362.86038046","240362.86038046","771677.722379807","771677.722379807","-","1.00000","-",0.00641789,"-","5124.2528352591","32.89"
"PLR","325250.648539714","325282.993495684","325282.993495684","-","-","-","-","324469.786011945","324469.786011945","-","1.00000","-",0.00387997,"-","780.862527768982","3.03"
"LRC","24694.6548157453","24621.2077358157","24621.2077358157","-","-","16915.9267431963","16915.9267431963","24559.6547164761","24559.6547164761","-","1.00000","-",0.368177,"-","135.000099269139","49.70"
"KTN","1600.24881007521","1600.36417414622","1600.36417414622","-","-","1600.36417414622","1600.36417414622","1596.36326371086","1596.36326371086","-","1.00000","-",0.516056,"-","3.88554636434659","2.01"
"DDX","76954.7826750104","79557.0455830665","79438.6805921221","24571.5157451808","16525.4789765812","65809.2585571738","65885.255598893","79358.1529691088","76762.3957183228","-","0.96729","-2595.757250786",0.761564,"-1976.84","-","-"
"MLN","451.006589821377","451.015778302346","451.015778302346","-","-","414.393846781395","414.393846781395","449.888238856591","449.888238856591","-","1.00000","-",23.42,"-","1.11835096478695","26.19"
"IDLE","385671.396763496","385802.885953133","385802.885953133","-","-","375551.320587514","375551.320587514","384838.37873825","384838.37873825","-","1.00000","-",0.241931,"-","833.018025246454","201.53"
"SATA","511235.393145631","531638.892650449","531500.012319443","35568.4437721541","511235.393145631","430653.668847919","430753.357111131","530309.795418822","509957.304662767","-","0.96162","-20352.4907560558",0.03229836,"-657.35","-","-"
"USDT","1760007.674809","2930559.297537","2930559.297537","-","-","2703773.172624","2703773.172624","2923232.899293","1755607.655621","-","0.60057","-1167625.243672",1.001,"-1168792.87","-","-"
"OCEAN","916710.520915431","916723.331255751","916723.331255751","-","-","147832.464157463","147832.464157463","914431.522927611","914431.522927611","-","1.00000","-",0.185649,"-","2278.99798781952","423.09"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16522.9519114441","16522.9519114441","-","1.00000","-",0.0140317,"-","41.4109070462258","0.58"
"NDX","144.572504629112","144.580325976102","144.580325976102","-","-","113.751340014564","113.751340014564","144.218875161161","144.218875161161","-","1.00000","-",0.452337,"-","0.353629467950439","0.16"
"FXS","1017.07482003661","1015.86281937517","1015.86281937517","-","-","6.01471685880912","6.01471685880912","1013.32316232673","1013.32316232673","-","1.00000","-",4.73,"-","3.7516577098833","17.75"
"SHIBGF","98689468546563.4","104085595777589","104016090494644","37767.7613970177","21014759841854.8","13681701352236.7","13690190531131.","103825381788145","103442744875197","-","0.99631","-382636912947.87",8.18136e-10,"-313.05","-","-"
"DATA","130714.479535852","153017.62914602","153017.62914602","-","-","39708.0781121725","39708.0781121725","152635.085073155","130387.693337013","-","0.85424","-22247.3917361418",0.02633667,"-585.92","-","-"
"WXT","97010.5118625974","96697.928676","96697.928676","-","-","-","-","96456.18385431","96456.18385431","-","1.00000","-",0.01027488,"-","554.328008287439","5.70"
"APW","70072.9939446789","70039.7094628089","70039.7094628089","-","-","65190.7507771007","65190.7507771007","69864.6101891519","69864.6101891519","-","1.00000","-",0.116792,"-","208.38375552706","24.34"
"rETH","22.4441035481016","24.2930266607042","24.2894515256146","25461.2159769125","11.3388788554666","24.2894515256146","24.2923586444396","24.2322940940525","22.3879932892313","-","0.92389","-1.84430080482117",1044.17,"-1925.76","-","-"
"RPL","6337.97297473099","9612.21791828911","9607.79315073246","54105.3573353133","2586.23472950767","4167.67348189716","4169.4067914432","9588.18737349338","6322.12804229417","-","0.65937","-3266.05933119922",9.66,"-31550.13","-","-"
"wstETH","21.5273774743652","21.5123333295541","21.5123333295541","-","-","-","-","21.4585524962303","21.4585524962303","-","1.00000","-",1063.62,"-","0.0688249781349535","73.20"
"xSUSHI","111.535514676309","111.535514676309","111.535514676309","-","-","111.535514676309","111.535514676309","111.256675889618","111.256675889618","-","1.00000","-",1.28,"-","0.278838786690771","0.36"
"DRC","10036754.","10037494.","10037494.","-","0.","10037494.","10037494.","10012400.","10012400.","-","1.00000","0.",0.00017736,"-","24354.","4.32"
"FARM","47.5378684870939","47.5380584029865","47.5380584029865","-","-","5.78421715371279","5.78421715371279","47.419213256979","47.419213256979","-","1.00000","-",46.18,"-","0.118655230114936","5.48"
"DYDX","1290.8505831068","1290.8505831068","1290.8505831068","-","-","1077.45413214273","1077.45413214273","1287.62345664903","1287.62345664903","-","1.00000","-",1.32,"-","3.22712645776699","4.26"
