"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"INDEX","19611.5219056636","22788.3211036707","22562.2075830352","123944.968407127","18349.5662841165","4697.16813091743","4740.6041243167","22788.3211036707","19611.5219056636","-","0.86060","-3176.79919800709",3.24,"-10292.83",,"-"
"YFI","14.9582280378201","14.9435859543634","14.9435859543634","-","-","13.7051181021849","13.7051181021849","14.9435859543634","14.9435859543634","-","1.00000","-",5245.09,"-","14642083456753071","76.80"
"AMP","4780028.72817606","5123107.60621048","5112658.76131721","58471.1522411198","2914941.22236619","742056.579806238","742542.817889352","5123107.60621048","4780028.72817606","-","0.93303","-343078.878034423",0.00969396,"-3325.79",,"-"
"MATIC","215264.787472609","307607.408218085","307383.882183906","211738.64187999","215264.787472609","131420.794789065","131472.091821609","307607.408218085","215264.787472609","-","0.69980","-92342.6207454763",0.465893,"-43021.78",,"-"
"ANKR","569814.200655007","569872.470876762","569872.470876762","-","-","-","-","569872.470876762","569814.200655007","-","0.99990","-58.2702217547603",0.0265885,"-1.55",,"-"
"ROOK","237.089365823513","237.098576670159","237.098576670159","-","-","132.680300391427","132.680300391427","237.098576670159","237.089365823513","-","0.99996","-0.00921084664603686",29.6,"-0.27",,"-"
"RAIL","24800.2865779095","24810.0079589461","24810.0079589461","-","-","24810.0079589461","24810.0079589461","24810.0079589461","24800.2865779095","-","0.99961","-9.72138103663376",0.926574,"-9.01",,"-"
"AAVE","555.675290774279","583.257159316107","583.054287366459","65027.2992441663","555.675290774279","171.404737456875","171.448631910641","583.257159316107","555.675290774279","-","0.95271","-27.5818685418286",55.38,"-1527.48",,"-"
"MPH","23827.610102603","24301.838402085","24298.5671209713","86749.6499950567","19976.8951655923","5019.73165097844","5020.32221736581","24301.838402085","23827.610102603","-","0.98049","-474.228299482009",2.06,"-976.91",,"-"
"MKR","40.4653261814179","112.927140351272","112.81285804545","75270.3044693643","40.4653261814179","89.3049103472298","89.3931684445032","112.927140351272","40.4653261814179","-","0.35833","-72.4618141698539",893.7,"-64759.12",,"-"
"DIP","2355089.08867034","3423513.2643991","3421355.18741109","109028.367218955","2355089.08867034","900461.571956947","900989.145592348","3423513.2643991","2355089.08867034","-","0.68792","-1068424.17572876",0.0218025,"-23294.32",,"-"
"MANA","188339.376606155","192229.933746532","192223.142633787","24443.3864927872","13487.5601186993","192223.142633787","192227.069389825","192229.933746532","188339.376606155","-","0.97976","-3890.5571403773",0.843033,"-3279.87",,"-"
"QNT","2367.80427790103","4182.27312332834","4180.45970723063","236895.245848866","2137.59368602092","2527.81070972695","2528.59492738186","4182.27312332834","2367.80427790103","-","0.56615","-1814.46884542732",52.64,"-95513.64",,"-"
"NMR","251.329090818462","251.294884809284","251.294884809284","-","-","-","-","251.294884809284","251.294884809284","-","1.00000","-",22.51,"-","34206009178325233","0.77"
"SNX","34412.4019940573","41018.1955285146","40724.1931888961","158112.833279056","34412.4019940573","6061.29936876647","6097.74058007894","41018.1955285146","34412.4019940573","-","0.83895","-6605.79353445726",2.2,"-14532.75",,"-"
"LPL","76072.5225118754","97773.4307983345","97316.4512771963","387124.150951303","76007.3680515813","14971.3745023365","15012.5460564696","97773.4307983345","76072.5225118754","-","0.77805","-21700.9082864591",2.5,"-54252.27",,"-"
"PSP","63169.6503469291","63161.5619400268","63161.5619400268","-","-","-","-","63161.5619400268","63161.5619400268","-","1.00000","-",0.02289679,"-","8088406902281778076","0.19"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.04264974,"-",,"-"
"GTC","14730.9916946729","14748.3783495132","14748.3783495132","-","-","-","-","14748.3783495132","14730.9916946729","-","0.99882","-17.3866548403282",2.76,"-47.99",,"-"
"1INCH","3942.26253588739","3912.10351704616","3912.10351704616","-","-","-","-","3912.10351704616","3912.10351704616","-","1.00000","-",0.658311,"-","30159018841228324840","19.85"
"RLC","73762.702003635","79814.415314911","79814.415314911","-","-","15294.710182425","15294.710182425","79814.415314911","73762.702003635","-","0.92418","-6051.713311276",1.19,"-7201.54",,"-"
"TEMP","532807.389116989","586891.625549674","586711.580850327","39107.8623788411","532807.389116989","107793.769300397","107821.016607318","586891.625549674","532807.389116989","-","0.90785","-54084.2364326849",0.03448759,"-1865.23",,"-"
"REN","359295.517418569","394466.954230402","394149.676109617","82410.0037066992","359295.517418569","217678.464699253","217801.532574803","394466.954230402","359295.517418569","-","0.91084","-35171.4368118322",0.108688,"-3822.71",,"-"
"COMP","6.51847989156882","5.25013768165581","5.25013768165581","-","-","-","-","5.25013768165581","5.25013768165581","-","1.00000","-",46.33,"-","1268342209913006081","58.76"
"SFI","41.9832953600738","41.9911833646989","41.9911833646989","-","-","-","-","41.9911833646989","41.9832953600738","-","0.99981","-0.00788800462507402",45.02,"-0.36",,"-"
"UNI","5391.05967250379","10371.7624493207","10366.3383961675","55577.0328783836","5391.05967250379","3923.27271057329","3924.50641565574","10371.7624493207","5391.05967250379","-","0.51978","-4980.70277681689",4.79,"-23857.57",,"-"
"ZCN","1091114.09724971","1140958.14451634","1140509.09058484","416013.419826155","1091114.09724971","339151.574388256","339273.515305344","1140958.14451634","1091114.09724971","-","0.95631","-49844.047266629",0.177248,"-8834.76",,"-"
"GRT","85853.7329722123","85683.230361418","85683.230361418","-","-","17323.9492605976","17323.9492605976","85683.230361418","85683.230361418","-","1.00000","-",0.09078,"-","170502610794266004327","15.48"
"renBTC","0.43347824","0.43348118","0.43348118","-","-","0.01780006","0.01780006","0.43348118","0.43347824","-","0.99999","-0.00000294",19106.19,"-0.06",,"-"
"RARI","7538.86550163835","7541.72005842373","7541.72005842373","-","-","-","-","7541.72005842373","7538.86550163835","-","0.99962","-2.85455678538422",2.06,"-5.88",,"-"
"INST","40479.8051637171","69183.7243961842","69183.7243961842","-","-","-","-","69183.7243961842","40479.8051637171","-","0.58511","-28703.9192324671",0.785245,"-22539.61",,"-"
"ARCONA","1561047.47227737","1608152.4488987","1600850.68126244","86079.214962814","688670.046032832","-","-","1608152.4488987","1561047.47227737","-","0.97071","-47104.9766213258",0.072677,"-3423.45",,"-"
"eRSDL","776796.578477885","773611.751759205","773611.751759205","-","-","240362.86038046","240362.86038046","773611.751759205","773611.751759205","-","1.00000","-",0.0066001,"-","3184826718680133981314","21.02"
"PLR","325250.648539714","325282.993495684","325282.993495684","-","-","-","-","325282.993495684","325250.648539714","-","0.99990","-32.3449559702285",0.00388229,"-0.13",,"-"
"LRC","24694.6548157453","24621.2077358157","24621.2077358157","-","-","16915.9267431963","16915.9267431963","24621.2077358157","24621.2077358157","-","1.00000","-",0.373375,"-","73447079929599618851","27.42"
"KTN","1600.24881007521","1600.36417414622","1600.36417414622","-","-","1600.36417414622","1600.36417414622","1600.36417414622","1600.24881007521","-","0.99993","-0.115364071018972",0.525022,"-0.06",,"-"
"DDX","27094.7031154411","28239.2066540959","28195.1040961818","25645.7014275274","15839.1920651817","14565.6820612335","14587.3851762957","28239.2066540959","27094.7031154411","-","0.95947","-1144.50353865475",0.757417,"-866.87",,"-"
"MLN","36.6211854274953","36.6219315209515","36.6219315209515","-","-","-","-","36.6219315209515","36.6211854274953","-","0.99998","-0.000746093456179846",23.57,"-0.02",,"-"
"IDLE","385671.396763496","385802.885953133","385802.885953133","-","-","375551.320587514","375551.320587514","385802.885953133","385671.396763496","-","0.99966","-131.489189636377",0.2254,"-29.64",,"-"
"SATA","496728.127005164","531663.604426439","531500.012319443","36609.051370583","496728.127005164","430653.668847919","430753.357111131","531663.604426439","496728.127005164","-","0.93429","-34935.4774212758",0.03475929,"-1214.33",,"-"
"USDT","1684888.711152","2805462.846061","2805462.846061","-","-","2583355.140039","2583355.140039","2805462.846061","1684888.711152","-","0.60057","-1120574.134909",0.999751,"-1120295.11",,"-"
"OCEAN","871942.004143823","871954.064035062","871954.064035062","-","-","110807.91564708","110807.91564708","871954.064035062","871942.004143823","-","0.99999","-12.0598912394256",0.172695,"-2.08",,"-"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16564.3628184903","16564.3628184903","-","1.00000","-1.10000000000000e-17",0.01461174,"-0.00",,"-"
"NDX","144.572504629112","144.580325976102","144.580325976102","-","-","113.751340014564","113.751340014564","144.580325976102","144.572504629112","-","0.99995","-0.00782134698981514",0.44483,"-0.00",,"-"
"FXS","1017.07482003661","1015.86281937517","1015.86281937517","-","-","6.01471685880912","6.01471685880912","1015.86281937517","1015.86281937517","-","1.00000","-",4.79,"-","1212000661445382709","5.81"
"SHIBGF","97482886979080.7","103051905725773","102982705733359","38179.3371202594","20788604607347.1","12648316590951.4","12656156601405.3","103051905725773","10242927938233","-","0.99396","-622626343443.38",8.68153e-10,"-540.53",,"-"
"DATA","130714.479535852","153017.62914602","153017.62914602","-","-","39708.0781121725","39708.0781121725","153017.62914602","130714.479535852","-","0.85424","-22303.1496101673",0.02665297,"-594.45",,"-"
"WXT","97010.5118625974","96697.928676","96697.928676","-","-","-","-","96697.928676","96697.928676","-","1.00000","-",0.01065635,"-","312583186597438875982","3.33"
"APW","70072.9939446789","70039.7094628089","70039.7094628089","-","-","65190.7507771007","65190.7507771007","70039.7094628089","70039.7094628089","-","1.00000","-",0.118971,"-","33284481870037729130","3.96"
"rETH","10.0623841159833","10.8909448603524","10.8893420712198","22594.8736630331","10.0623841159833","10.8893420712198","10.8906453781839","10.8909448603524","10.0623841159833","-","0.92392","-0.82856074436912",1061.38,"-879.42",,"-"
"RPL","6300.94020665817","9612.60030090313","9607.79315073246","54906.5316465512","2549.20196143484","4167.67348189716","4169.4067914432","9612.60030090313","6300.94020665817","-","0.65549","-3311.66009424496",10.33,"-34209.45",,"-"
"wstETH","17.8732775933464","17.8582334485353","17.8582334485353","-","-","-","-","17.8582334485353","17.8582334485353","-","1.00000","-",1079.19,"-","15044144811068172","16.24"
"xSUSHI","965.521076079836","965.897284312077","965.897284312077","-","-","-","-","965.897284312077","965.521076079836","-","0.99961","-0.376208232241107",1.29,"-0.49",,"-"
"DRC","10036754.","10037494.","10037494.","-","0.","10037494.","10037494.","10037494.","10036754.","-","0.99993","-740.",0.00018704,"-0.14",,"-"
"FARM","41.7536744414928","41.7538412492737","41.7538412492737","-","-","-","-","41.7538412492737","41.7536744414928","-","1.00000","-0.000166807780835439",39.79,"-0.01",,"-"
"DYDX","1922.52893011273","1922.97897738713","1922.97897738713","-","-","1077.45413214273","1077.45413214273","1922.97897738713","1922.52893011273","-","0.99977","-0.45004727440117",1.31,"-0.59",,"-"
