"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"LPL","67716.059340456","99152.3622897064","98344.8509595719","444508.796000022","67716.059340456","14971.3745023365","15012.5460564696","99152.3622897064","67716.059340456","-","0.68295","-31436.3029492504",3.31,"-104054.16","-","-"
"PSP","63169.6503469291","63161.5619400268","63161.5619400268","-","-","-","-","63161.5619400268","63161.5619400268","-","1.00000","-",0.02315716,"-","8.08840690228178","0.19"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.04605154,"-","-","-"
"GTC","14730.9916946729","14748.3783495132","14748.3783495132","-","-","-","-","14748.3783495132","14730.9916946729","-","0.99882","-17.3866548403282",2.53,"-43.99","-","-"
"1INCH","3942.26253588739","3912.10351704616","3912.10351704616","-","-","-","-","3912.10351704616","3912.10351704616","-","1.00000","-",0.627349,"-","30.1590188412283","18.92"
"RLC","73762.702003635","79814.415314911","79814.415314911","-","-","15294.710182425","15294.710182425","79814.415314911","73762.702003635","-","0.92418","-6051.713311276",1.022,"-6184.85","-","-"
"TEMP","446893.799661396","479078.541958311","478917.81154993","31901.1875970509","446893.799661396","-","-","479078.541958311","446893.799661396","-","0.93282","-32184.7422969147",0.03495014,"-1124.86","-","-"
"REN","359050.024052229","408096.739711844","407686.496373665","89409.0153291537","359050.024052229","217678.464699253","217801.532574803","408096.739711844","359050.024052229","-","0.87982","-49046.7156596145",0.123936,"-6078.65","-","-"
"COMP","6.51847989156882","5.25013768165581","5.25013768165581","-","-","-","-","5.25013768165581","5.25013768165581","-","1.00000","-",46.69,"-","1.26834220991301","59.22"
"SFI","41.9832953600738","41.9911833646989","41.9911833646989","-","-","-","-","41.9911833646989","41.9832953600738","-","0.99981","-0.00788800462507402",45.13,"-0.36","-","-"
"UNI","4521.18977173719","10068.6533398927","10062.998431283","48779.9640174395","4521.18977173719","3579.5436871508","3580.65571066959","10068.6533398927","4521.18977173719","-","0.44904","-5547.4635681555",5.47,"-30344.63","-","-"
"ZCN","541505.219661117","526488.280444565","526084.076446398","178550.294886688","541505.219661117","9680.4439268788","9682.3305483032","526488.280444565","526488.280444565","-","1.00000","-",0.163369,"-","15016.9392165517","2453.30"
"GRT","121183.291546212","121013.230790685","121013.230790685","-","-","17725.5342226209","17725.5342226209","121013.230790685","121013.230790685","-","1.00000","-",0.099039,"-","170.060755526663","16.84"
"renBTC","0.43347824","0.43348118","0.43348118","-","-","0.01780006","0.01780006","0.43348118","0.43347824","-","0.99999","-0.00000294",20260,"-0.06","-","-"
"RARI","7538.86550163835","7541.72005842373","7541.72005842373","-","-","-","-","7541.72005842373","7538.86550163835","-","0.99962","-2.85455678538422",2.27,"-6.48","-","-"
"INST","40479.8051637171","69183.7243961842","69183.7243961842","-","-","-","-","69183.7243961842","40479.8051637171","-","0.58511","-28703.9192324671",0.783237,"-22481.97","-","-"
"ARCONA","1503231.0697738","1585390.71308585","1576667.69611494","90791.6011196009","654435.348105767","-","-","1585390.71308585","1503231.0697738","-","0.94818","-82159.6433120456",0.075429,"-6197.22","-","-"
"eRSDL","776796.578477885","773611.751759205","773611.751759205","-","-","240362.86038046","240362.86038046","773611.751759205","773611.751759205","-","1.00000","-",0.00741352,"-","3184.82671868013","23.61"
"PLR","325250.648539714","325282.993495684","325282.993495684","-","-","-","-","325282.993495684","325250.648539714","-","0.99990","-32.3449559702285",0.00337319,"-0.11","-","-"
"LRC","22299.6902022744","22226.2431223448","22226.2431223448","-","-","14520.9621297254","14520.9621297254","22226.2431223448","22226.2431223448","-","1.00000","-",0.411561,"-","73.4470799295996","30.23"
"KTN","-","-","-","-","-","-","-","-","-","-","-","-",0.531092,"-","-","-"
"DDX","27954.5034405849","28260.0646053505","28195.1040961818","24395.6217295961","16698.9923903255","14565.6820612335","14587.3851762957","28260.0646053505","27954.5034405849","-","0.98919","-305.561164765622",0.7601,"-232.26","-","-"
"MLN","9007.44226769476","10432.5068038484","10432.5068038484","-","-","10395.8848723274","10395.8848723274","10432.5068038484","9007.44226769476","-","0.86340","-1425.06453615362",25.3,"-36054.13","-","-"
"IDLE","385671.396763496","385802.885953133","385802.885953133","-","-","375551.320587514","375551.320587514","385802.885953133","385671.396763496","-","0.99966","-131.489189636377",0.207842,"-27.33","-","-"
"SATA","480745.950594244","521474.624710222","521303.178747807","36389.5770574827","480745.950594244","420456.835276282","420554.16316339","521474.624710222","480745.950594244","-","0.92190","-40728.6741159783",0.03756217,"-1529.86","-","-"
"USDT","1704771.868312","2828838.325969","2828838.325969","-","-","2613886.707577","2613886.707577","2828838.325969","1704771.868312","-","0.60264","-1124066.457657",1.001,"-1125190.52","-","-"
"OCEAN","591253.139013697","591261.257554971","591261.257554971","-","-","52319.637230421","52319.637230421","591261.257554971","591253.139013697","-","0.99999","-8.11854127399587",0.169035,"-1.37","-","-"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16564.3628184903","16564.3628184903","-","1.00000","-1.10000000000000e-17",0.01578095,"-0.00","-","-"
"NDX","390.683675282292","390.689347845296","390.689347845296","-","-","113.751340014564","113.751340014564","390.689347845296","390.683675282292","-","0.99999","-0.00567256300412968",0.434107,"-0.00","-","-"
"FXS","1.21200066144538","-","-","-","-","-","-","-","-","-","-","-",5.28,"-","-","-"
"SHIBGF","82744588977637.9","88395907079567.3","88334504995675.5","39937.1868222194","19876262111035.9","-","-","88395907079567.3","86859506000990.6","-","0.98262","-1536401078576.65",1.001e-9,"-1537.94","-","-"
"DATA","96794.0692356212","113309.551033847","113309.551033847","-","-","-","-","113309.551033847","96794.0692356212","-","0.85424","-16515.4817982259",0.02871365,"-474.22","-","-"
"WXT","97010.5118625974","96697.928676","96697.928676","-","-","-","-","96697.928676","96697.928676","-","1.00000","-",0.00991866,"-","312.583186597439","3.10"
"APW","4882.24316757821","4848.95868570818","4848.95868570818","-","-","-","-","4848.95868570818","4848.95868570818","-","1.00000","-",0.120473,"-","33.2844818700377","4.01"
"rETH","0.000276698179471489","-","-","-","-","-","-","-","-","-","-","-",1173.59,"-","-","-"
"RPL","4960.24687481669","7634.86457682035","7630.91968208498","56141.5164678354","2493.35155033493","2190.80001324968","2191.71118469386","7634.86457682035","4960.24687481669","-","0.64968","-2674.61770200366",11.25,"-30089.45","-","-"
"wstETH","17.8732775933464","17.8582334485353","17.8582334485353","-","-","-","-","17.8582334485353","17.8582334485353","-","1.00000","-",1200.03,"-","0.0150441448110682","18.05"
"xSUSHI","965.521076079836","965.897284312077","965.897284312077","-","-","-","-","965.897284312077","965.521076079836","-","0.99961","-0.376208232241107",1.45,"-0.55","-","-"
"FARM","41.7536744414928","41.7538412492737","41.7538412492737","-","-","-","-","41.7538412492737","41.7536744414928","-","1.00000","-0.000166807780835439",43.79,"-0.01","-","-"
"DYDX","845.326961566768","845.524845244393","845.524845244393","-","-","-","-","845.524845244393","845.326961566768","-","0.99977","-0.197883677624888",1.84,"-0.36","-","-"
