"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"ANKR","582525.621642191","582584.005041789","582584.005041789","-","-","-","-","582584.005041789","582525.621642191","-","0.99990","-58.3833995981022",0.02879976,"-1.68","-","-"
"ROOK","117.581537048991","117.586090215706","117.586090215706","-","-","31.3423250558504","31.3423250558504","117.586090215706","117.581537048991","-","0.99996","-0.00455316671467156",33.33,"-0.15","-","-"
"RAIL","47152.1780782404","64383.5606639074","64383.5606639074","-","-","64383.5606639074","64383.5606639074","64383.5606639074","47152.1780782404","-","0.73236","-17231.382585667",0.951109,"-16388.92","-","-"
"AAVE","643.569180210597","715.560934822414","715.198992434425","89339.6212577294","643.569180210597","41.3994560275269","41.4123022215753","715.560934822414","643.569180210597","-","0.89939","-71.9917546118161",69.37,"-4994.07","-","-"
"MPH","18006.8563276828","19001.4212279717","18996.3035941912","83830.6382000462","18006.8563276828","1772.23708646068","1772.44047235883","19001.4212279717","18006.8563276828","-","0.94766","-994.564900288906",2.3,"-2287.50","-","-"
"MKR","40.2560395438708","114.564624972962","114.436458841874","77177.9057360897","40.2560395438708","31.1676227711645","31.1991052486772","114.564624972962","40.2560395438708","-","0.35138","-74.3085854290916",966.68,"-71832.62","-","-"
"DIP","2063168.14444801","3185593.78646454","3183373.94957761","98748.0571621814","2063168.14444801","1397530.76764592","1398444.59813752","3185593.78646454","2063168.14444801","-","0.64766","-1122425.64201653",0.02386187,"-26783.17","-","-"
"MANA","202916.046507003","240344.3598743","240333.809081034","49162.2675797512","26828.4153895097","190255.057865449","190258.935433276","240344.3598743","202916.046507003","-","0.84427","-37428.3133672972",0.904302,"-33846.50","-","-"
"QNT","1813.4549304869","3756.95089502115","3754.79707265805","227903.125008301","1813.4549304869","2102.14807515438","2102.78033486731","3756.95089502115","1813.4549304869","-","0.48269","-1943.49596453425",62.47,"-121410.19","-","-"
"NMR","251.329090818462","251.294884809284","251.294884809284","-","-","-","-","251.294884809284","251.294884809284","-","1.00000","-",16.45,"-","0.0342060091783252","0.56"
"SNX","35175.0313072307","39501.3442312046","39167.2846079333","182035.526950301","35175.0313072307","827.590218687994","832.7890221976","39501.3442312046","35175.0313072307","-","0.89048","-4326.31292397392",2.54,"-10988.83","-","-"
"LPL","69833.2012716707","98099.1700541588","97175.2031176977","422533.949894899","69833.2012716707","13801.7266604623","13838.8630780603","98099.1700541588","69833.2012716707","-","0.71186","-28265.9687824881",3.01,"-85080.57","-","-"
"PSP","63169.6503469291","63161.5619400268","63161.5619400268","-","-","-","-","63161.5619400268","63161.5619400268","-","1.00000","-",0.02507861,"-","8.08840690228178","0.20"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.04865144,"-","-","-"
"GTC","14730.9916946729","14748.3783495132","14748.3783495132","-","-","-","-","14748.3783495132","14730.9916946729","-","0.99882","-17.3866548403282",2.53,"-43.99","-","-"
"1INCH","3942.26253588739","3912.10351704616","3912.10351704616","-","-","-","-","3912.10351704616","3912.10351704616","-","1.00000","-",0.696629,"-","30.1590188412283","21.01"
"RLC","73762.702003635","79814.415314911","79814.415314911","-","-","15294.710182425","15294.710182425","79814.415314911","73762.702003635","-","0.92418","-6051.713311276",0.947801,"-5735.82","-","-"
"TEMP","451360.276601936","479078.541958311","478917.81154993","32220.0237923305","451360.276601936","-","-","479078.541958311","451360.276601936","-","0.94214","-27718.2653563745",0.03554217,"-985.17","-","-"
"REN","344488.823433044","408124.179898071","407686.496373665","93196.7094984932","344488.823433044","217678.464699253","217801.532574803","408124.179898071","344488.823433044","-","0.84408","-63635.3564650262",0.133957,"-8524.40","-","-"
"COMP","6.51847989156882","5.25013768165581","5.25013768165581","-","-","-","-","5.25013768165581","5.25013768165581","-","1.00000","-",47.01,"-","1.26834220991301","59.62"
"SFI","41.9832953600738","41.9911833646989","41.9911833646989","-","-","-","-","41.9911833646989","41.9832953600738","-","0.99981","-0.00788800462507402",47.04,"-0.37","-","-"
"UNI","4444.8532171991","10068.7833720998","10062.998431283","49619.1636240277","4444.8532171991","4076.66275148015","4078.0578031538","10068.7833720998","4444.8532171991","-","0.44145","-5623.93015490072",5.63,"-31662.73","-","-"
"ZCN","530964.320787628","535407.839521487","534881.061213967","188341.120583399","530964.320787628","18477.4286944479","18487.9790377409","535407.839521487","530964.320787628","-","0.99170","-4443.518733859",0.176765,"-785.46","-","-"
"GRT","114539.559766759","114369.499011232","114369.499011232","-","-","13822.5594386915","13822.5594386915","114369.499011232","114369.499011232","-","1.00000","-",0.099188,"-","170.060755526663","16.87"
"renBTC","0.43347824","0.43348118","0.43348118","-","-","0.01780006","0.01780006","0.43348118","0.43347824","-","0.99999","-0.00000294",21597,"-0.06","-","-"
"RARI","7538.86550163835","7541.72005842373","7541.72005842373","-","-","-","-","7541.72005842373","7538.86550163835","-","0.99962","-2.85455678538422",2.34,"-6.68","-","-"
"INST","40479.8051637171","69183.7243961842","69183.7243961842","-","-","-","-","69183.7243961842","40479.8051637171","-","0.58511","-28703.9192324671",0.775621,"-22263.36","-","-"
"ARCONA","387022.784679299","445217.237035475","441315.243226275","64289.351700424","387022.784679299","-","-","445217.237035475","387022.784679299","-","0.86929","-58194.4523561767",0.089214,"-5191.76","-","-"
"eRSDL","776796.578477885","773611.751759205","773611.751759205","-","-","240362.86038046","240362.86038046","773611.751759205","773611.751759205","-","1.00000","-",0.00790434,"-","3184.82671868013","25.17"
"PLR","325250.648539714","325282.993495684","325282.993495684","-","-","-","-","325282.993495684","325250.648539714","-","0.99990","-32.3449559702285",0.00432564,"-0.14","-","-"
"LRC","7778.72807254894","7705.28099261934","7705.28099261934","-","-","-","-","7705.28099261934","7705.28099261934","-","1.00000","-",0.403574,"-","73.4470799295996","29.64"
"KTN","-","-","-","-","-","-","-","-","-","-","-","-",0.597446,"-","-","-"
"DDX","27954.5034405849","28260.0646053505","28195.1040961818","24395.6217295961","16698.9923903255","14565.6820612335","14587.3851762957","28260.0646053505","27954.5034405849","-","0.98919","-305.561164765622",0.815644,"-249.23","-","-"
"MLN","9007.44226769476","10432.5068038484","10432.5068038484","-","-","10395.8848723274","10395.8848723274","10432.5068038484","9007.44226769476","-","0.86340","-1425.06453615362",25.31,"-36068.38","-","-"
"IDLE","10248.0714310951","10251.5653656185","10251.5653656185","-","-","-","-","10251.5653656185","10248.0714310951","-","0.99966","-3.49393452332358",0.241456,"-0.84","-","-"
"SATA","492990.880190175","521474.624710222","521303.178747807","35486.9964945517","492990.880190175","420456.835276282","420554.16316339","521474.624710222","492990.880190175","-","0.94538","-28483.7445200471",0.03634895,"-1035.35","-","-"
"USDT","1679801.089023","2787402.695315","2787402.695315","-","-","2572451.076923","2572451.076923","2787402.695315","1679801.089023","-","0.60264","-1107601.606292",1.001,"-1108709.21","-","-"
"OCEAN","600941.309266842","600949.443018195","600949.443018195","-","-","52319.637230421","52319.637230421","600949.443018195","600941.309266842","-","0.99999","-8.13375135297934",0.172188,"-1.40","-","-"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16564.3628184903","16564.3628184903","-","1.00000","-1.10000000000000e-17",0.0161925,"-0.00","-","-"
"NDX","390.683675282292","390.689347845296","390.689347845296","-","-","113.751340014564","113.751340014564","390.689347845296","390.683675282292","-","0.99999","-0.00567256300412968",0.428074,"-0.00","-","-"
"FXS","1.21200066144538","-","-","-","-","-","-","-","-","-","-","-",5.3,"-","-","-"
"SHIBGF","82827157904886.2","88396444578281.5","88334504995675.5","39774.4303939764","19958831038284.2","8178376094550.42","8184110718882.29","88396444578281.5","86942074928238.9","-","0.98355","-1454369650042.6",9.53232e-10,"-1386.35","-","-"
"DATA","96794.0692356212","113309.551033847","113309.551033847","-","-","-","-","113309.551033847","96794.0692356212","-","0.85424","-16515.4817982259",0.02979398,"-492.06","-","-"
"WXT","97010.5118625974","96697.928676","96697.928676","-","-","-","-","96697.928676","96697.928676","-","1.00000","-",0.00956076,"-","312.583186597439","2.99"
"APW","4882.24316757821","4848.95868570818","4848.95868570818","-","-","-","-","4848.95868570818","4848.95868570818","-","1.00000","-",0.132462,"-","33.2844818700377","4.41"
"rETH","0.000276698179471489","-","-","-","-","-","-","-","-","-","-","-",1248.58,"-","-","-"
"RPL","4902.97741240251","7634.96213001284","7630.91968208498","57463.6270313444","2436.08208792075","2190.80001324968","2191.71118469386","7634.96213001284","4902.97741240251","-","0.64217","-2731.98471761033",11.98,"-32729.18","-","-"
"wstETH","17.8732775933464","17.8582334485353","17.8582334485353","-","-","-","-","17.8582334485353","17.8582334485353","-","1.00000","-",1276.26,"-","0.0150441448110682","19.20"
"xSUSHI","965.521076079836","965.897284312077","965.897284312077","-","-","-","-","965.897284312077","965.521076079836","-","0.99961","-0.376208232241107",1.52,"-0.57","-","-"
"FARM","41.7536744414928","41.7538412492737","41.7538412492737","-","-","-","-","41.7538412492737","41.7536744414928","-","1.00000","-0.000166807780835439",44.41,"-0.01","-","-"
"DYDX","845.326961566768","845.524845244393","845.524845244393","-","-","-","-","845.524845244393","845.326961566768","-","0.99977","-0.197883677624888",1.92,"-0.38","-","-"
