"Pool","Master Vault Balance","Staked Balance","Pool Token Supply","Pool BNT Trading Liquidity","Pool Base Trading Liquidity","Pool Tokens Pending Withdrawals","Reserve Tokens Pending Withdrawals","Full Withdrawal Amount","Full Withdrawal TKN Amount","Full Withdrawal BNT Amount","Implied TKN IL","TKN Surplus/Deficit","TKN USD Price","Surplus/Deficit USD","Vault TKN Residue","Vault Residue USD"
"MPH","17169.2796967794","18924.2073029387","18917.9332035012","87202.6832982351","17169.2796967794","1772.23708646068","1772.44047235883","18924.2073029387","17169.2796967794","-","0.90727","-1754.92760615931",2.48,"-4352.22","-","-"
"MKR","39.6584913892714","114.568850060924","114.436458841874","78349.0891264528","39.6584913892714","31.1676227711645","31.1991052486772","114.568850060924","39.6584913892714","-","0.34615","-74.9103586716529",963.34,"-72164.14","-","-"
"DIP","1477621.51145558","2184832.40035612","2183309.93017342","64862.2432372659","1477621.51145558","397466.748241726","397707.437028928","2184832.40035612","1477621.51145558","-","0.67631","-707210.88890054",0.02154066,"-15233.79","-","-"
"MANA","202916.046507003","240344.3598743","240333.809081034","49162.2675797512","26828.4153895097","190255.057865449","190258.935433276","240344.3598743","202916.046507003","-","0.84427","-37428.3133672972",0.885614,"-33147.04","-","-"
"QNT","1522.14923819134","3757.89292993857","3754.79707265805","271766.38170415","1522.14923819134","1097.2938531376","1097.60310888513","3757.89292993857","1522.14923819134","-","0.40505","-2235.74369174722",87.9,"-196521.87","-","-"
"NMR","251.329090818462","251.294884809284","251.294884809284","-","-","-","-","251.294884809284","251.294884809284","-","1.00000","-",15.92,"-","0.0342060091783252","0.54"
"SNX","35900.4638175693","40064.1976485157","39725.3780201306","184114.613055815","35900.4638175693","827.590218687994","832.7890221976","40064.1976485157","35900.4638175693","-","0.89607","-4163.73383094639",2.48,"-10326.06","-","-"
"LPL","72245.1620736151","98320.3132007137","97175.2031176977","413501.771835509","71826.4312964728","13801.7266604623","13838.8630780603","98323.2739233804","71826.4312964728","-","0.73051","-26496.8426269076",2.81,"-74456.13","-","-"
"PSP","63169.6503469291","63161.5619400268","63161.5619400268","-","-","-","-","63161.5619400268","63161.5619400268","-","1.00000","-",0.02485493,"-","8.08840690228178","0.20"
"LYRA","3731.36814873417","-","-","-","-","-","-","-","-","-","-","-",0.04657036,"-","-","-"
"GTC","14730.9916946729","14748.3783495132","14748.3783495132","-","-","-","-","14748.3783495132","14730.9916946729","-","0.99882","-17.3866548403282",2.61,"-45.38","-","-"
"1INCH","3942.26253588739","3912.10351704616","3912.10351704616","-","-","-","-","3912.10351704616","3912.10351704616","-","1.00000","-",0.672221,"-","30.1590188412283","20.27"
"RLC","73762.702003635","79814.415314911","79814.415314911","-","-","15294.710182425","15294.710182425","79814.415314911","73762.702003635","-","0.92418","-6051.713311276",0.969059,"-5864.47","-","-"
"TEMP","451360.276601936","479078.541958311","478917.81154993","32220.0237923305","451360.276601936","-","-","479078.541958311","451360.276601936","-","0.94214","-27718.2653563745",0.03508531,"-972.50","-","-"
"REN","196383.798464063","243679.746530516","243401.859009257","58327.6682441544","196383.798464063","53393.8273348452","53433.3250707024","243679.746530516","196383.798464063","-","0.80591","-47295.9480664531",0.144103,"-6815.49","-","-"
"COMP","8.09350900025837","6.82551458424552","6.82551458424552","-","-","-","-","6.82551458424552","6.82551458424552","-","1.00000","-",55.13,"-","1.26799441601285","69.90"
"SFI","41.9832953600738","41.9911833646989","41.9911833646989","-","-","-","-","41.9911833646989","41.9832953600738","-","0.99981","-0.00788800462507402",46.8,"-0.37","-","-"
"UNI","4144.31989142639","10069.2503466326","10062.998431283","52705.2438684075","4144.31989142639","4076.66275148015","4078.0578031538","10069.2503466326","4144.31989142639","-","0.41158","-5924.93045520618",6.22,"-36853.07","-","-"
"ZCN","523984.360952381","535456.098062849","534881.061213967","191238.853711123","523984.360952381","18477.4286944479","18487.9790377409","535456.098062849","523984.360952381","-","0.97858","-11471.7371104681",0.179581,"-2060.11","-","-"
"GRT","114539.559766759","114369.499011232","114369.499011232","-","-","13822.5594386915","13822.5594386915","114369.499011232","114369.499011232","-","1.00000","-",0.102898,"-","170.060755526663","17.50"
"renBTC","0.43347824","0.43348118","0.43348118","-","-","0.01780006","0.01780006","0.43348118","0.43347824","-","0.99999","-0.00000294",21326,"-0.06","-","-"
"RARI","7538.86550163835","7541.72005842373","7541.72005842373","-","-","-","-","7541.72005842373","7538.86550163835","-","0.99962","-2.85455678538422",2.39,"-6.82","-","-"
"INST","40479.8051637171","69183.7243961842","69183.7243961842","-","-","-","-","69183.7243961842","40479.8051637171","-","0.58511","-28703.9192324671",0.778838,"-22355.70","-","-"
"ARCONA","384752.881661917","445300.865041379","441315.243226275","64682.6960766366","384752.881661917","-","-","445300.865041379","384752.881661917","-","0.86403","-60547.9833794615",0.084355,"-5107.53","-","-"
"eRSDL","776796.578477885","773611.751759205","773611.751759205","-","-","240362.86038046","240362.86038046","773611.751759205","773611.751759205","-","1.00000","-",0.00716045,"-","3184.82671868013","22.80"
"PLR","-","-","-","-","-","-","-","-","-","-","-","-",0.00447421,"-","-","-"
"LRC","2303.75094225714","2230.30386232754","2230.30386232754","-","-","-","-","2230.30386232754","2230.30386232754","-","1.00000","-",0.400386,"-","73.4470799295996","29.41"
"KTN","-","-","-","-","-","-","-","-","-","-","-","-",0.57528,"-","-","-"
"DDX","27954.5034405849","28260.0646053505","28195.1040961818","24395.6217295961","16698.9923903255","14565.6820612335","14587.3851762957","28260.0646053505","27954.5034405849","-","0.98919","-305.561164765622",0.741623,"-226.61","-","-"
"MLN","9007.44226769476","10432.5068038484","10432.5068038484","-","-","10395.8848723274","10395.8848723274","10432.5068038484","9007.44226769476","-","0.86340","-1425.06453615362",25.05,"-35697.87","-","-"
"IDLE","10248.0714310951","10251.5653656185","10251.5653656185","-","-","-","-","10251.5653656185","10248.0714310951","-","0.99966","-3.49393452332358",0.23829,"-0.83","-","-"
"SATA","488342.421060345","521481.145594773","521303.178747807","35825.2703358359","488342.421060345","420456.835276282","420554.16316339","521481.145594773","488342.421060345","-","0.93645","-33138.7245344275",0.03613837,"-1197.58","-","-"
"USDT","1678263.884314","2784006.5626","2784006.5626","-","-","2568499.242088","2568499.242088","2784006.5626","1678263.884314","-","0.60282","-1105742.678286",1,"-1105742.68","-","-"
"OCEAN","601040.270509207","601048.598105848","601048.598105848","-","-","48803.5828132701","48803.5828132701","601048.598105848","601040.270509207","-","0.99999","-8.32759664087425",0.17529,"-1.46","-","-"
"BMI","16564.3628184903","16564.3628184903","16564.3628184903","-","-","-","-","16564.3628184903","16564.3628184903","-","1.00000","-1.10000000000000e-17",0.01701739,"-0.00","-","-"
"NDX","390.683675282292","390.689347845296","390.689347845296","-","-","113.751340014564","113.751340014564","390.689347845296","390.683675282292","-","0.99999","-0.00567256300412968",0.262292,"-0.00","-","-"
"FXS","1.21200066144538","-","-","-","-","-","-","-","-","-","-","-",5.2,"-","-","-"
"SHIBGF","74712473851721.3","79212300628405.9","79156244754393.3","38888.0878779187","20415670270566.2","-","-","79212300628405.9","78214211209525.5","-","0.98740","-998089418880.379",9.2266e-10,"-920.90","-","-"
"DATA","96794.0692356212","113309.551033847","113309.551033847","-","-","-","-","113309.551033847","96794.0692356212","-","0.85424","-16515.4817982259",0.03048684,"-503.50","-","-"
"WXT","97010.5118625974","96697.928676","96697.928676","-","-","-","-","96697.928676","96697.928676","-","1.00000","-",0.00944471,"-","312.583186597439","2.95"
"APW","4882.24316757821","4848.95868570818","4848.95868570818","-","-","538.187521336703","538.187521336703","4848.95868570818","4848.95868570818","-","1.00000","-",0.129177,"-","33.2844818700377","4.30"
"rETH","0.000276698179471489","-","-","-","-","-","-","-","-","-","-","-",1204.35,"-","-","-"
"RPL","4861.81116538111","7635.07748028627","7630.91968208498","58455.5750910121","2394.91584089934","2190.80001324968","2191.71118469386","7635.07748028627","4861.81116538111","-","0.63677","-2773.26631490516",12.03,"-33362.39","-","-"
"wstETH","17.8732775933464","17.8582334485353","17.8582334485353","-","-","-","-","17.8582334485353","17.8582334485353","-","1.00000","-",1240.25,"-","0.0150441448110682","18.66"
"xSUSHI","-","-","-","-","-","-","-","-","-","-","-","-",1.64,"-","-","-"
"FARM","41.7536744414928","41.7538412492737","41.7538412492737","-","-","-","-","41.7538412492737","41.7536744414928","-","1.00000","-0.000166807780835439",45.55,"-0.01","-","-"
"DYDX","213.346508405016","213.396450964063","213.396450964063","-","-","-","-","213.396450964063","213.346508405016","-","0.99977","-0.0499425590464608",2.05,"-0.10","-","-"
